#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    SN   1996bk            None                      None   13:46:57.979   +60:58:12.90 1996-10-12 00:00:00.000            SNIa    14.5                   None          -99                                  NGC5308          -99
    SN    1996C            None                      None   13:50:48.600   +49:19:07.10 1996-02-15 00:00:00.000            SNIa    18.0                   None          -99                             MCG+08-25-47          -99
    SN   1996cc            None                      None   14:31:28.450   +49:57:43.81 1996-12-19 00:00:00.000            SNII    15.0                   None          -99                                  NGC5673          -99
    SN   1997ca            None                      None   14:16:40.241   +52:31:59.20 1997-04-29 00:00:00.000            SNIa    22.6                   None          -99                                    Anon.          -99
    SN   1997cb            None                      None   14:17:55.409   +52:19:00.59 1997-04-29 00:00:00.000            SNII    23.7                   None          -99                                    Anon.          -99
    AT   1997cc            None                      None   14:16:33.590   +52:23:37.72 1997-04-29 00:00:00.000    Unclassified    23.5                   None          -99                                    Anon.          -99
    AT   1997ch            None                      None   12:37:28.920   +62:06:42.80 1997-04-29 00:00:00.000    Unclassified    23.5                   None          -99                                    Anon.          -99
    AT   1997ci            None                      None   12:37:13.409   +62:05:20.51 1997-04-29 00:00:00.000    Unclassified    23.5                   None          -99                                    Anon.          -99
    SN   1997cj            None                      None   12:37:04.270   +62:26:24.90 1997-04-29 00:00:00.000            SNIa    22.8                   None          -99                                    Anon.          -99
    AT   1997ct            None                      None   14:07:26.880   +70:26:05.89 1997-06-29 00:00:00.000    Unclassified    17.0                   None          -99                                    Anon.          -99
    SN   1997da            None                      None   16:15:54.960   +68:20:53.30 1997-07-31 00:00:00.000            SNII    17.0                   None          -99                                   IC1216          -99
    AT   1997ff            None                      None   12:36:43.999   +62:12:44.71 1997-12-23 00:00:00.000    Unclassified    26.8                   None          -99                                    Anon.          -99
    AT   1997fg            None                      None   12:36:57.979   +62:13:14.99 1997-12-23 00:00:00.000    Unclassified    26.8                   None          -99                                    Anon.          -99
    SN    1997Y            None                      None   12:45:31.399   +54:44:17.02 1997-02-02 00:00:00.000            SNIa    14.8                   None          -99                                  NGC4675          -99
    SN   1998cl            None                      None   13:29:59.801   +75:34:09.01 1998-06-03 00:00:00.000            SNIa    17.0                   None          -99                                    Anon.          -99
    SN    1999A            None                      None   15:07:55.279   +54:45:40.00 1999-01-10 00:00:00.000            SNII    18.3                   None          -99                                  NGC5874          -99
    SN   1999ay            None                      None   14:44:43.860   +58:55:42.31 1999-03-21 00:00:00.000            SNII    18.0                   None          -99                                    Anon.          -99
    SN   1999bz            None                      None   14:01:46.750   +68:52:46.49 1999-05-01 00:00:00.000            SNIc    17.6                   None          -99                                  UGC8959          -99
    SN   1999cm            None                      None   15:11:19.181   +61:07:11.39 1999-06-05 00:00:00.000            SNIa    17.1                   None          -99                                  UGC9766          -99
    SN   1999df            None                      None   15:08:56.520   +52:26:53.09 1999-07-20 00:00:00.000            SNII    18.2                   None          -99                                    Anon.          -99
    AT   1999gv            None                      None   16:36:00.281   +66:13:19.09 1999-03-11 00:00:00.000    Unclassified    22.8                   None          -99                                    Anon.          -99
    SN   2000cf            None                      None   15:52:56.191   +65:56:12.70 2000-05-09 00:00:00.000            SNIa    16.9                   None          -99                             MCG+11-19-25          -99
    SN   2000cv            None                      None   12:15:42.041   +61:53:24.61 2000-07-11 00:00:00.000            SNIa    16.1                   None          -99                                    Anon.          -99
    SN    2000Q            None                      None   16:05:11.849   +69:39:51.52 2000-03-12 00:00:00.000            SNIa    17.8                   None          -99                                    Anon.          -99
    SN   2001ab            None                      None   16:19:34.831   +57:37:05.48 2001-03-11 00:00:00.000            SNII    17.5                   None          -99                                  NGC6130          -99
    SN   2001ai            None                      None   13:41:39.350   +55:40:05.09 2001-03-28 00:00:00.000            SNIc    17.6                   None          -99                                  NGC5278          -99
    SN   2001bs            None                      None   15:43:39.379   +67:45:31.28 2001-05-22 00:00:00.000            SNIa    18.3                   None          -99                                 UGC10018          -99
    SN   2001cm            None                      None   15:34:06.701   +56:41:26.20 2001-06-03 00:00:00.000            SNII    17.5                   None          -99                                  NGC5965          -99
    SN   2001dc            None                      None   14:51:16.210   +58:59:03.01 2001-05-30 00:00:00.000            SNII    18.5                   None       0.0071                                  NGC5777          -99
    SN   2001dr            None                      None   13:02:39.101   +50:26:39.52 2001-08-14 00:00:00.000            SNII    16.5                   None          -99                                  NGC4932          -99
    SN   2001it            None                      None   15:06:09.401   +53:24:41.62 2001-12-22 00:00:00.000            SNII    17.6                   None          -99                             MCG+09-25-15          -99
    AT   2001ko            None                      None   14:10:58.001   +64:50:08.02 2001-03-16 00:00:00.000    Unclassified    20.0                   None          -99                                    Anon.          -99
    AT   2001ku            None                      None   13:39:45.000   +63:23:06.00 2001-06-19 00:00:00.000    Unclassified    19.9                   None          -99                                    Anon.          -99
    SN   2002db            None                      None   14:34:51.631   +48:39:52.88 2002-05-18 00:00:00.000            SNIa    17.6                   None          -99                                  NGC5683          -99
    SN   2002dc            None                      None   12:36:49.870   +62:13:13.12 2002-05-11 00:00:00.000            SNIa    22.7                   None          -99                                    Anon.          -99
    SN   2002dd            None                      None   12:36:55.351   +62:12:46.12 2002-05-11 00:00:00.000            SNIa    24.0                   None          -99                                    Anon.          -99
    SN   2002ho            None                      None   12:15:17.971   +65:58:55.09 2002-11-05 00:00:00.000            SNIc    17.0                   None          -99                                  NGC4210          -99
    AT   2002kh            None                      None   12:36:16.781   +62:14:37.72 2002-11-22 00:00:00.000    Unclassified    25.1                   None          -99                                    Anon.          -99
    AT   2002ki            None                      None   12:37:28.351   +62:20:39.98 2002-11-22 00:00:00.000    Unclassified    24.2                   None          -99                                    Anon.          -99
    AT   2002kl            None                      None   12:37:49.301   +62:14:06.11 2002-11-21 00:00:00.000    Unclassified    24.8                   None          -99                                    Anon.          -99
    SN   2002li            None                      None   15:59:03.079   +54:18:15.98 2002-06-04 00:00:00.000            SNIa    20.6                   None          -99                                    Anon.          -99
    SN   2002lj            None                      None   16:19:19.649   +53:09:54.22 2002-06-05 00:00:00.000            SNIa    19.7                   None          -99                                    Anon.          -99
    SN   2002lk            None                      None   16:06:55.920   +55:28:18.19 2002-06-06 00:00:00.000            SNIa    18.3                   None          -99                                    Anon.          -99
    SN   2003ad            None                      None   14:56:28.070   +45:21:09.22 2003-02-03 00:00:00.000            SNII    17.8                   None          -99                                    Anon.          -99
    SN   2003ar            None                      None   16:02:08.110   +70:24:55.51 2003-02-14 00:00:00.000            SNIa    17.9                   None          -99                             MCG+12-15-47          -99
    SN   2003at            None                      None   16:38:47.810   +66:01:23.70 2003-02-15 00:00:00.000            SNII    17.2                   None          -99                             MCG+11-20-23          -99
    SN   2003au            None                      None   16:11:11.561   +61:15:58.21 2003-02-17 00:00:00.000            SNIa    19.2                   None          -99                                  NGC6095          -99
    AT   2003az            None                      None   12:37:19.670   +62:18:37.51 2003-02-20 00:00:00.000    Unclassified    24.4                   None          -99                                    Anon.          -99
    AT   2003ba            None                      None   12:36:15.881   +62:12:37.69 2003-02-21 00:00:00.000    Unclassified    23.7                   None          -99                                    Anon.          -99
    AT   2003bb            None                      None   12:36:24.470   +62:08:35.30 2003-02-21 00:00:00.000    Unclassified    25.6                   None          -99                                    Anon.          -99
    AT   2003bc            None                      None   12:36:38.059   +62:09:53.32 2003-02-21 00:00:00.000    Unclassified    24.0                   None          -99                                    Anon.          -99
    AT   2003bd            None                      None   12:37:25.061   +62:13:17.51 2003-02-21 00:00:00.000    Unclassified    23.2                   None          -99                                    Anon.          -99
    AT   2003be            None                      None   12:36:25.970   +62:06:55.58 2003-02-22 00:00:00.000    Unclassified    23.1                   None          -99                                    Anon.          -99
    SN   2003cr            None                      None   14:58:35.530   +44:53:06.40 2003-03-31 00:00:00.000            SNIc    17.7                   None          -99                                  UGC9639          -99
    SN   2003dr            None                      None   14:38:11.129   +46:38:03.41 2003-04-12 00:00:00.000          SNIb/c    17.9                   None          -99                                  NGC5714          -99
    SN   2003du            None                      None   14:34:35.801   +59:20:03.80 2003-04-22 00:00:00.000            SNIa    15.9                   None          -99                                  UGC9391          -99
    SN   2003dv            None                      None   14:58:04.920   +58:52:49.91 2003-04-22 00:00:00.000           SNIIn    16.2                   None          -99                                  UGC9638          -99
    AT   2003dx            None                      None   12:36:31.750   +62:08:48.70 2003-04-04 00:00:00.000    Unclassified    25.2                   None          -99                                    Anon.          -99
    AT   2003dy            None                      None   12:37:09.161   +62:11:29.00 2003-04-04 00:00:00.000    Unclassified    24.5                   None          -99                                    Anon.          -99
    AT   2003dz            None                      None   12:36:39.910   +62:07:52.72 2003-04-04 00:00:00.000    Unclassified    25.1                   None          -99                                    Anon.          -99
    AT   2003ea            None                      None   12:37:12.041   +62:12:38.30 2003-04-05 00:00:00.000    Unclassified    25.4                   None          -99                                    Anon.          -99
    AT   2003eb            None                      None   12:37:15.180   +62:13:34.61 2003-04-05 00:00:00.000    Unclassified    22.8                   None          -99                                    Anon.          -99
    AT   2003en            None                      None   12:36:33.120   +62:13:48.11 2003-01-03 00:00:00.000    Unclassified    25.5                   None          -99                                    Anon.          -99
    AT   2003eq            None                      None   12:37:48.341   +62:13:35.29 2003-05-24 00:00:00.000    Unclassified    23.2                   None          -99                                    Anon.          -99
    AT   2003er            None                      None   12:36:32.270   +62:07:35.18 2003-05-25 00:00:00.000    Unclassified    23.2                   None          -99                                    Anon.          -99
    AT   2003es            None                      None   12:36:55.390   +62:13:11.89 2003-05-25 00:00:00.000    Unclassified    23.8                   None          -99                                    Anon.          -99
    AT   2003et            None                      None   12:35:55.870   +62:13:32.81 2003-05-25 00:00:00.000    Unclassified    25.3                   None          -99                                    Anon.          -99
    AT   2003eu            None                      None   12:36:05.899   +62:11:01.61 2003-05-25 00:00:00.000    Unclassified    24.7                   None          -99                                    Anon.          -99
    AT   2003ew            None                      None   12:36:27.780   +62:11:25.12 2003-01-04 00:00:00.000    Unclassified    24.1                   None          -99                                    Anon.          -99
    SN   2003fe            None                      None   14:17:19.121   +52:14:43.80 2003-03-23 00:00:00.000            SNII    23.3                   None          -99                                    Anon.          -99
    SN   2003ff            None                      None   14:21:14.921   +52:32:15.29 2003-03-23 00:00:00.000            SNIa    23.6                   None          -99                                    Anon.          -99
    SN   2003fg            None                      None   14:16:18.780   +52:14:55.39 2003-04-24 00:00:00.000            SNIa    20.6                   None          -99                                    Anon.          -99
    SN   2003fh            None                      None   14:21:35.890   +52:31:37.70 2003-04-24 00:00:00.000            SNIa    23.2                   None          -99                                    Anon.          -99
    SN   2003fi            None                      None   14:18:39.960   +52:36:44.10 2003-05-24 00:00:00.000            SNIa    23.2                   None          -99                                    Anon.          -99
    SN   2003fj            None                      None   14:19:45.190   +52:32:25.69 2003-05-24 00:00:00.000            SNIa    22.2                   None          -99                                    Anon.          -99
    SN   2003fk            None                      None   14:19:55.841   +53:05:50.89 2003-05-24 00:00:00.000            SNIa    22.4                   None          -99                                    Anon.          -99
    AT   2003fl            None                      None   14:19:55.639   +53:00:51.91 2003-03-23 00:00:00.000    Unclassified    23.8                   None          -99                                    Anon.          -99
    AT   2003fm            None                      None   14:21:07.099   +52:43:27.52 2003-03-23 00:00:00.000    Unclassified    24.0                   None          -99                                    Anon.          -99
    SN   2003fn            None                      None   14:16:33.439   +52:20:32.10 2003-04-24 00:00:00.000            SNIa    21.5                   None          -99                                    Anon.          -99
    SN   2003fo            None                      None   14:17:58.430   +53:28:57.50 2003-04-24 00:00:00.000            SNIa    23.2                   None          -99                                    Anon.          -99
    SN   2003fp            None                      None   14:20:53.611   +52:36:20.70 2003-04-24 00:00:00.000            SNIa    22.9                   None          -99                                    Anon.          -99
    AT   2003fq            None                      None   14:19:46.841   +52:30:27.68 2003-05-24 00:00:00.000    Unclassified    22.2                   None          -99                                    Anon.          -99
    AT   2003fr            None                      None   14:21:08.681   +52:42:23.29 2003-03-12 00:00:00.000    Unclassified    23.3                   None          -99                                    Anon.          -99
    AT   2003fs            None                      None   14:18:40.841   +52:52:02.78 2003-04-24 00:00:00.000    Unclassified    23.3                   None          -99                                    Anon.          -99
    AT   2003ft            None                      None   14:20:39.511   +52:54:06.59 2003-04-24 00:00:00.000    Unclassified    24.0                   None          -99                                    Anon.          -99
    AT   2003fu            None                      None   14:22:06.689   +52:18:31.28 2003-04-24 00:00:00.000    Unclassified    23.6                   None          -99                                    Anon.          -99
    AT   2003fv            None                      None   14:18:04.630   +53:03:25.20 2003-05-24 00:00:00.000    Unclassified    23.6                   None          -99                                    Anon.          -99
    AT   2003fw            None                      None   14:19:32.921   +53:07:20.89 2003-05-24 00:00:00.000    Unclassified    23.5                   None          -99                                    Anon.          -99
    AT   2003fx            None                      None   14:19:42.739   +52:15:21.49 2003-05-24 00:00:00.000    Unclassified    23.6                   None          -99                                    Anon.          -99
    AT   2003fy            None                      None   14:20:09.211   +53:02:34.40 2003-05-24 00:00:00.000    Unclassified    23.8                   None          -99                                    Anon.          -99
    AT   2003fz            None                      None   14:20:22.130   +52:17:03.98 2003-05-24 00:00:00.000    Unclassified    23.7                   None          -99                                    Anon.          -99
    AT   2003ga            None                      None   14:22:33.240   +52:22:53.00 2003-05-24 00:00:00.000    Unclassified    23.4                   None          -99                                    Anon.          -99
    AT   2003gb            None                      None   14:20:11.801   +52:57:58.79 2003-05-28 00:00:00.000    Unclassified    24.0                   None          -99                                    Anon.          -99
    AT   2003gy            None                      None   14:21:27.761   +53:06:10.30 2003-06-22 00:00:00.000    Unclassified    24.0                   None          -99                                    Anon.          -99
    AT   2003gz            None                      None   14:22:39.869   +52:47:49.49 2003-06-22 00:00:00.000    Unclassified    23.6                   None          -99                                    Anon.          -99
    SN   2003il            None                      None   16:35:47.501   +66:13:26.90 2003-03-26 00:00:00.000            SNIa    23.0                   None          -99                                    Anon.          -99
    SN   2003iy            None                      None   16:21:43.219   +55:05:05.21 2003-10-20 00:00:00.000            SNII    16.8                   None          -99                                  NGC6143          -99
    SN   2003jb            None                      None   14:49:22.279   +63:16:06.20 2003-10-23 00:00:00.000            SNIa    16.5                   None          -99                                   IC1065          -99
    SN    2003K            None                      None   15:32:01.910   +68:14:35.92 2003-01-11 00:00:00.000            SNIa    15.4                   None          -99                                   IC1129          -99
    AT   2003lv            None                      None   12:37:28.970   +62:11:27.82 2003-04-04 00:00:00.000    Unclassified    23.2                   None          -99                                    Anon.          -99
    AT    2003N            None                      None   12:37:09.060   +62:11:00.71 2003-01-02 00:00:00.000    Unclassified    25.9                   None          -99                                    Anon.          -99
    SN    2003S            None                      None   13:41:19.490   +55:40:36.52 2003-01-24 00:00:00.000            SNIa    18.0                   None          -99                             MCG+09-22-94          -99
    AT   2004ax            None                      None   15:24:46.759   +68:43:56.32 2004-03-21 00:00:00.000    Unclassified    17.7                   None          -99                                  NGC5939          -99
    AT   2004bt            None                      None   14:19:53.880   +51:53:49.60 2004-05-17 00:00:00.000    Unclassified    18.2                   None          -99                                  UGC9178          -99
    AT   2004bx            None                      None   13:59:51.060   +62:30:27.90 2004-04-06 00:00:00.000    Unclassified    26.3                   None          -99                                    Anon.          -99
    SN   2004cm            None                      None   14:07:24.960   +55:06:11.02 2004-03-24 00:00:00.000            SNII    18.8                   None          -99                                    Anon.          -99
    SN   2004el            None                      None   14:59:51.790   +54:37:06.10 2004-09-14 00:00:00.000            SNII    16.8                   None          -99                             MCG+09-25-04          -99
    SN   2004gz            None                      None   16:13:45.710   +61:01:25.90 2004-12-28 00:00:00.000            SNIa    16.4                   None          -99                             MCG+10-23-45          -99
    SN    2004Z            None                      None   13:32:17.381   +60:23:43.40 2004-02-19 00:00:00.000            SNII    18.5                   None          -99                             MCG+10-19-85          -99
    AT   2005bt            None                      None   13:07:13.070   +58:08:08.41 2005-04-20 00:00:00.000    Unclassified    18.0                   None          -99                                  UGC8205          -99
    AT   2005bx            None                      None   13:50:24.950   +68:33:19.40 2005-04-27 00:00:00.000    Unclassified    17.8                   None          -99                             MCG+12-13-19          -99
    SN   2005ci            None                      None   14:34:44.880   +48:40:19.81 2005-06-10 00:00:00.000            SNII    18.5                   None          -99                                  NGC5682          -99
    SN   2005cs            None                      None   13:29:52.781   +47:10:35.69 2005-06-28 00:00:00.000            SNII    14.0                   None          -99                                  NGC5194          -99
    SN   2005dv            None                      None   13:41:04.450   +67:40:20.32 2005-09-04 00:00:00.000            SNIa    15.0                   None          -99                                  NGC5283          -99
    SN   2005mr            None                      None   12:36:32.251   +62:15:14.51 2005-12-13 00:00:00.000            SNIa    24.2                   None          -99                                    Anon.          -99
    SN   2006ao            None                      None   15:59:19.250   +65:13:43.61 2006-03-01 00:00:00.000            SNII    17.6                   None          -99                                    Anon.          -99
    SN   2006at            None                      None   13:12:41.110   +63:16:45.41 2006-03-08 00:00:00.000            SNII    17.1                   None          -99                                    Anon.          -99
    AT   2006bv            None                      None   12:41:01.550   +63:31:11.60 2006-04-28 00:00:00.000             Gap    17.8                   None       0.0084                                  UGC7848          -99
    SN   2006cr            None                      None   13:07:12.511   +58:08:06.11 2006-05-29 00:00:00.000            SNII    18.1                   None          -99                                  UGC8205          -99
    SN   2007aj            None                      None   12:47:54.449   +54:00:37.19 2007-03-03 00:00:00.000            SNIa    16.4                   None          -99                                    Anon.          -99
    SN   2007ar            None                      None   13:21:01.930   +58:33:02.41 2007-03-12 00:00:00.000            SNIa    17.5                   None          -99                             MCG+10-19-62          -99
    SN   2007bk            None                      None   15:28:45.581   +58:52:12.79 2007-04-20 00:00:00.000            SNIa    16.5                   None          -99                                    Anon.          -99
    SN   2007cm            None                      None   12:42:45.180   +55:08:57.08 2007-05-24 00:00:00.000           SNIIn    16.1                   None          -99                                  NGC4644          -99
    AT   2007cu            None                      None   16:06:00.650   +55:25:27.52 2007-06-27 00:00:00.000    Unclassified    18.9                   None          -99                                 UGC10214          -99
    SN    2007F            None                      None   13:03:15.079   +50:37:07.72 2007-01-11 00:00:00.000            SNIa    17.3                   None          -99                                  UGC8162          -99
    SN   2007fe            None                      None   14:25:56.090   +46:26:56.90 2007-06-30 00:00:00.000            SNII    18.7                   None          -99                                    Anon.          -99
    SN   2007gk            None                      None   16:45:18.221   +67:55:50.02 2007-08-05 00:00:00.000            SNIa    18.9                   None          -99                             MCG+11-20-27          -99
    SN    2007O            None                      None   14:56:05.179   +45:24:16.88 2007-01-21 00:00:00.000            SNIa    16.8                   None          -99                                  UGC9612          -99
    SN    2007T            None                      None   15:00:45.730   +49:59:24.29 2007-02-03 00:00:00.000            SNII    16.9                   None          -99                                  NGC5828          -99
    SN   2008ay            None                      None   12:55:26.359   +52:16:15.49 2008-03-05 00:00:00.000            SNIb    19.5                   None          -99                                  UGC8050          -99
    SN   2008be            None                      None   14:27:48.710   +69:41:50.78 2008-03-12 00:00:00.000           SNIIn    18.5                   None          -99                                  NGC5671          -99
    SN   2008cl            None                      None   16:11:04.351   +52:27:07.99 2008-05-16 00:00:00.000            SNIa    17.7                   None          -99                                 UGC10261          -99
    SN   2008dl            None                      None   15:19:30.370   +48:53:56.80 2008-05-14 00:00:00.000            SNIa    22.2                   None          -99                                    Anon.          -99
    SN   2008dq            None                      None   16:06:03.110   +55:25:37.42 2008-06-25 00:00:00.000            SNIc    18.3                   None          -99                                 UGC10214          -99
    SN   2009an            None                      None   12:22:47.470   +65:51:04.21 2009-02-27 00:00:00.000            SNIa    15.4                   None          -99                                  NGC4332          -99
    SN   2009at            None                      None   13:46:26.681   +46:06:09.11 2009-03-11 00:00:00.000            SNII    16.5                   None          -99                                  NGC5301          -99
    SN   2009bl            None                      None   15:16:31.490   +54:27:35.39 2009-03-17 00:00:00.000            SNII    18.4                   None          -99                                    Anon.          -99
    SN   2009bs            None                      None   13:26:56.201   +52:45:17.50 2009-03-21 00:00:00.000        SNIa-pec    17.7                   None          -99                                  NGC5163          -99
    SN   2009cu            None                      None   13:29:12.641   +46:43:27.52 2009-03-26 00:00:00.000            SNIa    19.3                   None          -99                                    Anon.          -99
    SN   2009cw            None                      None   15:05:01.970   +48:40:03.90 2009-03-28 00:00:00.000           SNIIn    20.3                   None          -99                                    Anon.          -99
    SN   2009dr            None                      None   14:44:42.079   +49:43:44.90 2009-04-17 00:00:00.000            SNIa    20.3                   None          -99                                    Anon.          -99
    SN   2009dy            None                      None   15:01:04.030   +43:13:13.91 2009-04-22 00:00:00.000            SNIa    18.4                   None          -99                                    Anon.          -99
    SN   2009ek            None                      None   15:19:46.759   +48:31:50.59 2009-04-23 00:00:00.000            SNIa    20.7                   None          -99                                    Anon.          -99
    SN   2009ey            None                      None   14:09:16.680   +53:06:12.82 2009-05-15 00:00:00.000            SNIa    20.6                   None          -99                                    Anon.          -99
    SN   2009fb            None                      None   14:50:00.120   +44:55:05.81 2009-05-17 00:00:00.000            SNIa    19.1                   None          -99                                    Anon.          -99
    SN   2009fg            None                      None   12:54:23.731   +56:43:57.29 2009-05-20 00:00:00.000            SNIa    20.4                   None          -99                                    Anon.          -99
    SN   2009he            None                      None   16:22:12.331   +57:16:22.51 2009-07-03 00:00:00.000            SNIa    17.5                   None          -99                                 UGC10361          -99
    AT   2009kb            None                      None   16:12:08.539   +55:07:41.30 2009-05-12 00:00:00.000    Unclassified    21.2                   None          -99                                    Anon.          -99
    AT   2009ke            None                      None   16:07:24.691   +54:00:17.89 2009-06-10 00:00:00.000    Unclassified    21.3                   None          -99                                    Anon.          -99
    SN   2009kf            None                      None   16:12:54.000   +55:38:13.81 2009-06-10 00:00:00.000           SNIIP    21.8                   None          -99                                    Anon.          -99
    AT   2009kg            None                      None   16:17:56.050   +54:58:01.31 2009-06-10 00:00:00.000    Unclassified    21.9                   None          -99                                    Anon.          -99
    AT   2009kh            None                      None   16:13:20.249   +53:58:42.20 2009-06-10 00:00:00.000    Unclassified    21.7                   None          -99                                    Anon.          -99
    AT   2009ki            None                      None   16:14:08.640   +55:41:41.89 2009-06-14 00:00:00.000    Unclassified    21.0                   None          -99                                    Anon.          -99
    AT   2009kj            None                      None   14:13:25.210   +52:51:31.00 2009-06-16 00:00:00.000    Unclassified    21.0                   None          -99                                    Anon.          -99
    SN    2009Q            None                      None   15:40:12.850   +70:44:18.10 2009-01-30 00:00:00.000            SNIa    17.2                   None          -99                                  UGC9982          -99
    SN   2010av            None                      None   15:06:57.010   +56:30:27.79 2010-03-19 00:00:00.000          SNIb/c    17.9                   None          -99                                   IC1099          -99
    SN    2010B            None                      None   13:54:08.820   +60:40:49.58 2010-01-07 00:00:00.000            SNIa    14.1                   None          -99                                  NGC5370          -99
    AT   2010ea            None                      None   12:45:29.520   +53:51:49.21 2010-05-29 00:00:00.000    Unclassified    17.6                   None          -99                                    Anon.          -99
    SN   2010fa            None                      None   14:13:01.870   +54:27:46.58 2010-05-13 00:00:00.000            SNIa    21.9                   None          -99                                    Anon.          -99
    SN   2010fb            None                      None   16:08:18.401   +54:54:29.20 2010-05-31 00:00:00.000            SNIa    22.2                   None          -99                                    Anon.          -99
    SN   2010fc            None                      None   16:14:28.709   +54:43:32.99 2010-05-31 00:00:00.000            SNIa    22.5                   None          -99                                    Anon.          -99
    SN   2010fd            None                      None   14:07:14.930   +53:59:51.40 2010-06-01 00:00:00.000            SNIa    22.4                   None          -99                                    Anon.          -99
    SN   2010fe            None                      None   16:08:52.649   +55:00:17.39 2010-06-01 00:00:00.000            SNIa    22.4                   None          -99                                    Anon.          -99
    SN   2010ff            None                      None   14:09:19.939   +54:15:45.22 2010-06-03 00:00:00.000            SNIa    22.9                   None          -99                                    Anon.          -99
    SN   2010fh            None                      None   14:17:18.590   +53:58:41.92 2010-06-06 00:00:00.000            SNIa    22.3                   None          -99                                    Anon.          -99
    SN   2010fi            None                      None   16:05:44.830   +56:04:27.91 2010-06-06 00:00:00.000            SNIa    22.1                   None          -99                                    Anon.          -99
    SN   2010fj            None                      None   16:06:48.799   +54:58:51.38 2010-06-06 00:00:00.000            SNIa    23.1                   None          -99                                    Anon.          -99
    SN   2010fk            None                      None   16:11:19.411   +53:38:15.00 2010-06-06 00:00:00.000           SNIIb    22.1                   None          -99                                    Anon.          -99
