314.232 1284.365 314 1284 lc/lc_5266356823818236544 1
393.375 1301.557 393 1301 lc/lc_5266373763175466240 1
347.744 1269.730 347 1269 lc/lc_5266364206867232768 1
293.705 1237.444 293 1237 lc/lc_5266337032615430144 1
268.089 1228.881 268 1228 lc/lc_5266333734080422912 1
303.208 1296.024 303 1296 lc/lc_5266360775195108224 1
243.274 1231.319 243 1231 lc/lc_5266344797916082688 1
251.548 1223.838 251 1223 lc/lc_5266333386180492288 1
400.844 1340.661 400 1340 lc/lc_5266391935176913280 1
379.638 1305.993 379 1305 lc/lc_5266375717380116992 1
288.604 1229.657 288 1229 lc/lc_5266336104902475520 1
317.906 1286.197 317 1286 lc/lc_5266356853883361024 1
226.577 1227.962 226 1227 lc/lc_5266345205930726016 1
315.323 1257.863 315 1257 lc/lc_5266339575236156288 1
352.310 1309.951 352 1309 lc/lc_5266382765426873984 1
243.039 1221.770 243 1221 lc/lc_5266332595906487040 1
358.622 1296.638 358 1296 lc/lc_5266369914884734720 1
70.829 150.578 70 150 lc/lc_4647751133690006784 1
433.724 1684.457 433 1684 lc/lc_5279928057183163264 1
476.528 1728.333 476 1728 lc/lc_5279941216963567872 1
440.381 1657.795 440 1657 lc/lc_5279910808595664384 1
409.313 1700.862 409 1700 lc/lc_5279978669077904256 1
574.702 1778.048 574 1778 lc/lc_5279973240241242624 1
472.079 1675.285 472 1675 lc/lc_5279918814413523200 1
534.103 1749.232 534 1749 lc/lc_5279969533687792640 1
366.204 1858.168 366 1858 lc/lc_5279905830727292288 1
429.823 1696.404 429 1696 lc/lc_5279932352150577664 1
414.898 1705.593 414 1705 lc/lc_5279978772162022400 1
523.763 1767.500 523 1767 lc/lc_5279969018291820800 1
411.656 1737.690 411 1737 lc/lc_5279996574797654272 1
443.731 1658.196 443 1658 lc/lc_5279916482251826816 1
422.057 1714.737 422 1714 lc/lc_5279980666242742528 1
514.292 1716.892 514 1716 lc/lc_5279949501960307072 1
419.126 1656.534 419 1656 lc/lc_5279914214503940096 1
515.568 1719.089 515 1719 lc/lc_5279949703820134912 1
457.231 1698.381 457 1698 lc/lc_5279934658553214592 1
400.560 1662.505 400 1662 lc/lc_5279925347063926016 1
446.720 1702.027 446 1702 lc/lc_5279935513246613376 1
567.492 1772.444 567 1772 lc/lc_5279973034082781568 1
559.322 1776.836 559 1776 lc/lc_5279975885941077504 1
453.012 1687.640 453 1687 lc/lc_5279922529565563264 1
413.920 1723.230 413 1723 lc/lc_5279983380662031616 1
483.164 1758.540 483 1758 lc/lc_5279991072944262016 1
571.420 1758.551 571 1758 lc/lc_5279959878601402112 1
402.432 1677.475 402 1677 lc/lc_5279926820232473984 1
464.397 1742.164 464 1742 lc/lc_5279990110871403648 1
500.601 1704.385 500 1704 lc/lc_5279944794676132864 1
392.838 1720.300 392 1720 lc/lc_5279983823042257408 1
558.720 1764.679 558 1764 lc/lc_5279971767066382080 1
358.622 1858.821 358 1858 lc/lc_5279906586641326720 1
419.149 1689.990 419 1689 lc/lc_5279931836754413568 1
468.553 1754.092 468 1754 lc/lc_5279993512492743680 1
445.854 1748.849 445 1748 lc/lc_5279992520352545792 1
416.131 1648.611 416 1648 lc/lc_5279909502924177024 1
486.946 1700.506 486 1700 lc/lc_5279923796575900160 1
465.269 1675.041 465 1675 lc/lc_5279918956152818048 1
394.445 1726.927 394 1726 lc/lc_5279995883307115008 1
410.534 1740.191 410 1740 lc/lc_5279996639221551360 1
496.912 1697.035 496 1697 lc/lc_5279944068821518592 1
484.720 1681.433 484 1681 lc/lc_5279919295449944704 1
486.148 1727.053 486 1727 lc/lc_5279961764087115392 1
546.809 1736.571 546 1736 lc/lc_5279956610127626880 1
406.842 1641.120 406 1641 lc/lc_5279909266706742656 1
407.698 1642.344 407 1642 lc/lc_5279909335426219904 1
428.030 1670.107 428 1670 lc/lc_5279915485819121280 1
409.637 1650.100 409 1650 lc/lc_5279912599601365888 1
473.497 1187.735 473 1187 lc/lc_5266424611285721856 1
458.020 1168.728 458 1168 lc/lc_5266416845984727040 1
587.390 1289.485 587 1289 lc/lc_5266514839957721472 1
450.419 1163.591 450 1163 lc/lc_5266416712843178240 1
435.633 1243.249 435 1243 lc/lc_5266490856861605504 1
519.512 1277.464 519 1277 lc/lc_5266521200807397376 1
498.017 1234.001 498 1234 lc/lc_5266479483788223360 1
570.069 1199.890 570 1199 lc/lc_5266440897808923904 1
454.434 1230.965 454 1230 lc/lc_5266487146009800704 1
473.285 1190.488 473 1190 lc/lc_5266424680005218176 1
576.024 1310.402 576 1310 lc/lc_5266530443576957568 1
472.769 1240.975 472 1240 lc/lc_5266493713016876416 1
470.816 1258.602 470 1258 lc/lc_5266498072406778112 1
564.069 1313.225 564 1313 lc/lc_5266533261072462464 1
456.340 1241.039 456 1241 lc/lc_5266488692198098048 1
444.201 1240.688 444 1240 lc/lc_5266491372257675648 1
592.727 1253.042 592 1253 lc/lc_5266461822881942272 1
474.050 1161.178 474 1161 lc/lc_5266410111475986048 1
475.955 1264.500 475 1264 lc/lc_5266498416004185728 1
531.858 1294.774 531 1294 lc/lc_5266525113519479808 1
604.522 1233.989 604 1233 lc/lc_5266447975907342720 1
506.215 1207.232 506 1207 lc/lc_5266427325705217536 1
436.248 1178.562 436 1178 lc/lc_5266420453757284736 1
538.525 1203.370 538 1203 lc/lc_5266437461827189760 1
573.119 1296.613 573 1296 lc/lc_5266517485657592320 1
582.491 1279.001 582 1279 lc/lc_5266512232915636480 1
592.893 1295.341 592 1295 lc/lc_5266517932334199168 1
476.685 1213.300 476 1213 lc/lc_5266476185253180288 1
688.227 1293.135 688 1293 lc/lc_5266554456736645376 1
582.980 1321.927 582 1321 lc/lc_5266535352721627392 1
451.773 1198.302 451 1198 lc/lc_5266469592480507136 1
599.927 1300.107 599 1300 lc/lc_5266518417668559872 1
432.184 1231.863 432 1231 lc/lc_5266486772346760960 1
524.683 1230.936 524 1230 lc/lc_5266455260172684288 1
427.893 1239.717 427 1239 lc/lc_5266490444544711296 1
438.686 1225.990 438 1225 lc/lc_5266485737260480000 1
470.153 1248.590 470 1248 lc/lc_5266494705152573312 1
60.789 281.595 60 281 lc/lc_4647868437836848640 1
407.421 1753.966 407 1753 lc/lc_5280001002908484224 1
594.656 1815.624 594 1815 lc/lc_5280119475285655424 1
563.163 1834.037 563 1834 lc/lc_5280042651210498176 1
562.185 1801.916 562 1801 lc/lc_5280025432683881600 1
615.566 1763.883 615 1763 lc/lc_5280051443004382592 1
573.852 1853.901 573 1853 lc/lc_5280047152336231936 1
491.462 1808.918 491 1808 lc/lc_5280036427799383552 1
605.356 1830.586 605 1830 lc/lc_5280122430223201536 1
532.479 1805.716 532 1805 lc/lc_5280027769145477248 1
532.604 1807.848 532 1807 lc/lc_5280027837864960128 1
581.806 1802.537 581 1802 lc/lc_5280071818329346432 1
432.516 1754.522 432 1754 lc/lc_5279998803885281152 1
413.799 1747.195 413 1747 lc/lc_5279998941324116736 1
642.791 1822.953 642 1822 lc/lc_5280076869210120320 1
406.072 1747.374 406 1747 lc/lc_5280000556231805568 1
697.599 1830.035 697 1830 lc/lc_5280091270238385280 1
520.796 1782.580 520 1782 lc/lc_5280017362443109632 1
729.228 1826.600 729 1826 lc/lc_5280092575908483968 1
630.008 1828.208 630 1828 lc/lc_5280080442622923264 1
622.088 1854.364 622 1854 lc/lc_5280133013022770816 1
451.558 1774.441 451 1774 lc/lc_5280006397387649408 1
434.699 1754.930 434 1754 lc/lc_5279998838245023232 1
478.895 1783.616 478 1783 lc/lc_5280008355892797568 1
578.022 1806.898 578 1806 lc/lc_5280118994250139648 1
597.519 1805.548 597 1805 lc/lc_5280072127567014272 1
495.228 1792.438 495 1792 lc/lc_5280031651795831680 1
570.740 1856.168 570 1856 lc/lc_5280047938312059776 1
420.494 1752.854 420 1752 lc/lc_5279999284921573120 1
433.769 1779.251 433 1779 lc/lc_5280004335803772160 1
486.646 1808.681 486 1808 lc/lc_5280036363378401408 1
501.346 1819.417 501 1819 lc/lc_5280037252433118208 1
482.814 1799.841 482 1799 lc/lc_5280035431367068928 1
486.378 1799.929 486 1799 lc/lc_5280035259568378752 1
503.025 1793.642 503 1793 lc/lc_5280031553015043072 1
555.095 1829.457 555 1829 lc/lc_5280042131516221568 1
526.621 1789.468 526 1789 lc/lc_5280020450521770240 1
618.455 1858.666 618 1858 lc/lc_5280127485402457472 1
447.414 1785.451 447 1785 lc/lc_5280010692355383936 1
513.945 1771.717 513 1771 lc/lc_5280015846316665984 1
671.888 1815.964 671 1815 lc/lc_5280089032558378240 1
640.952 1813.470 640 1813 lc/lc_5280075666620127104 1
452.795 1783.918 452 1783 lc/lc_5280009803301298944 1
512.682 1815.147 512 1815 lc/lc_5280037565969177728 1
565.049 1847.176 565 1847 lc/lc_5280046770080944384 1
525.902 1821.486 525 1821 lc/lc_5280038077067043968 1
623.149 1844.974 623 1844 lc/lc_5280128958573580928 1
532.552 1835.012 532 1835 lc/lc_5280045159471366400 1
687.134 1305.945 687 1305 lc/lc_5266567375997720832 1
670.240 1384.549 670 1384 lc/lc_5266640768399181056 1
748.170 1328.995 748 1328 lc/lc_5266581497850821760 1
436.088 1290.433 436 1290 lc/lc_5266696847790960000 1
566.720 1375.071 566 1375 lc/lc_5266741584170256896 1
554.511 1338.900 554 1338 lc/lc_5266720792229524096 1
587.594 1342.911 587 1342 lc/lc_5266724606160519168 1
556.512 1337.431 556 1337 lc/lc_5266717772871564288 1
478.448 1312.812 478 1312 lc/lc_5266705334646115456 1
762.557 1392.238 762 1392 lc/lc_5266657157994887552 1
706.131 1307.381 706 1307 lc/lc_5266590366960066304 1
656.870 1352.795 656 1352 lc/lc_5266634622302994304 1
515.798 1308.281 515 1308 lc/lc_5266714607477741056 1
790.072 1406.668 790 1406 lc/lc_5266659494457360640 1
415.652 1304.414 415 1304 lc/lc_5266701722576588160 1
754.131 1401.093 754 1401 lc/lc_5266669669236032768 1
470.971 1309.166 470 1309 lc/lc_5266704887969498752 1
515.940 1341.912 515 1341 lc/lc_5266732302743146496 1
438.377 1298.774 438 1298 lc/lc_5266697771206667776 1
656.403 1377.207 656 1377 lc/lc_5266640218643354496 1
707.222 1362.056 707 1362 lc/lc_5266647915225135488 1
473.564 1317.895 473 1317 lc/lc_5266705948824557952 1
464.642 1294.873 464 1294 lc/lc_5266692582886180992 1
672.824 1298.509 672 1298 lc/lc_5266565623651026304 1
509.430 1300.146 509 1300 lc/lc_5266690280782962176 1
669.144 1301.283 669 1301 lc/lc_5266565932888678016 1
550.426 1343.649 550 1343 lc/lc_5266721101467182080 1
512.299 1298.801 512 1298 lc/lc_5266713477904209024 1
477.569 1287.406 477 1287 lc/lc_5266688803314930944 1
428.424 1248.643 428 1248 lc/lc_5266678465330988928 1
593.366 1359.620 593 1359 lc/lc_5266726461586463232 1
424.061 1263.952 424 1263 lc/lc_5266682897737332992 1
637.516 1322.426 637 1322 lc/lc_5266614723717223168 1
628.874 1343.367 628 1343 lc/lc_5266628879929543680 1
577.924 1362.951 577 1362 lc/lc_5266728557530505728 1
613.948 1337.529 613 1337 lc/lc_5266627127582839296 1
492.896 1309.857 492 1309 lc/lc_5266694163433406208 1
478.277 1302.062 478 1302 lc/lc_5266692411087549184 1
754.744 1383.964 754 1383 lc/lc_5266656475096815360 1
538.134 1348.862 538 1348 lc/lc_5266733475268616064 1
488.282 1293.858 488 1293 lc/lc_5266690456879444352 1
679.687 1376.439 679 1376 lc/lc_5266640944495050752 1
433.489 1310.526 433 1310 lc/lc_5266702139190325632 1
552.489 1350.492 552 1350 lc/lc_5266722136555005568 1
736.948 1371.595 736 1371 lc/lc_5266647228030417664 1
430.082 1271.545 430 1271 lc/lc_5266683584932136704 1
474.940 1283.875 474 1283 lc/lc_5266688360933377792 1
545.146 1355.832 545 1355 lc/lc_5266734093747264384 1
478.454 1281.683 478 1281 lc/lc_5266687914255826816 1
547.497 1351.356 547 1351 lc/lc_5266722097899622912 1
413.921 1774.586 413 1774 lc/lc_5280191630736818048 1
411.676 1773.905 411 1773 lc/lc_5280191630736814336 1
456.445 1829.723 456 1829 lc/lc_5280217744138491392 1
463.790 1821.366 463 1821 lc/lc_5280204897895774848 1
484.118 1819.486 484 1819 lc/lc_5280224654745027456 1
535.588 1857.802 535 1857 lc/lc_5280234683489991040 1
701.165 1885.723 701 1885 lc/lc_5280157442797043968 1
461.657 1810.551 461 1810 lc/lc_5280201491982065664 1
430.532 1813.551 430 1813 lc/lc_5280209673894733696 1
447.207 1823.681 447 1823 lc/lc_5280216064810722816 1
533.679 1849.055 533 1849 lc/lc_5280233549618600320 1
495.908 1838.646 495 1838 lc/lc_5280229323368991488 1
437.797 1806.402 437 1806 lc/lc_5280202660213081344 1
466.746 1806.689 466 1806 lc/lc_5280200529909360640 1
440.676 1802.344 440 1802 lc/lc_5280202423994587008 1
698.873 1876.144 698 1876 lc/lc_5280156313220673024 1
485.600 1826.399 485 1826 lc/lc_5280225681236653056 1
482.215 1827.001 482 1827 lc/lc_5280228670533891200 1
472.994 1805.670 472 1805 lc/lc_5280200671647965312 1
421.073 1782.583 421 1782 lc/lc_5280192562749828992 1
438.147 1838.426 438 1838 lc/lc_5280220291058044928 1
437.183 1831.208 437 1831 lc/lc_5280216958163904896 1
519.389 1860.280 519 1860 lc/lc_5280232621916401920 1
730.448 1917.245 730 1917 lc/lc_5280168854527300224 1
750.654 1916.050 750 1916 lc/lc_5280166896022214912 1
593.640 1862.534 593 1862 lc/lc_5280141396798953472 1
465.251 1831.508 465 1831 lc/lc_5280206100486220288 1
404.361 1806.158 404 1806 lc/lc_5280208535728889344 1
404.149 1822.118 404 1822 lc/lc_5280212938074472832 1
424.865 1819.708 424 1819 lc/lc_5280210635972031104 1
404.793 1804.138 404 1804 lc/lc_5280208467008793088 1
624.290 1884.380 624 1884 lc/lc_5280149814935048064 1
500.475 1868.469 500 1868 lc/lc_5280243964913230080 1
472.239 1851.435 472 1851 lc/lc_5280219638223148800 1
424.528 1821.974 424 1821 lc/lc_5280210837830951424 1
706.299 1902.353 706 1902 lc/lc_5280162184440153600 1
671.788 1893.939 671 1893 lc/lc_5280171603306619264 1
389.677 1766.754 389 1766 lc/lc_5280190462504748800 1
622.930 1894.474 622 1894 lc/lc_5280150983166207488 1
402.342 1782.284 402 1782 lc/lc_5280194349456211584 1
388.841 1816.378 388 1816 lc/lc_5280212555825462656 1
412.051 1799.172 412 1799 lc/lc_5280197132595008000 1
675.202 1901.029 675 1901 lc/lc_5280172732880650752 1
437.097 1784.164 437 1784 lc/lc_5280197888509284480 1
429.981 1839.466 429 1839 lc/lc_5280215171456994048 1
467.313 1852.463 467 1852 lc/lc_5280222627520365952 1
665.993 1433.079 665 1433 lc/lc_5266847476585148416 1
606.277 1415.678 606 1415 lc/lc_5266842528782603136 1
522.534 1394.335 522 1394 lc/lc_5266789172407807872 1
604.369 1372.458 604 1372 lc/lc_5266823699645877888 1
661.823 1453.494 661 1453 lc/lc_5266898848688827648 1
473.304 1406.425 473 1406 lc/lc_5266781471529069184 1
492.327 1371.246 492 1371 lc/lc_5266764291659738624 1
449.183 1337.488 449 1337 lc/lc_5266752574989590656 1
536.160 1428.309 536 1428 lc/lc_5266808173342829056 1
431.447 1361.313 431 1361 lc/lc_5266768316046381568 1
415.057 1356.655 415 1356 lc/lc_5266770686868301952 1
495.795 1369.940 495 1369 lc/lc_5266761645959880320 1
617.723 1397.104 617 1397 lc/lc_5266837477901019904 1
609.526 1414.804 609 1414 lc/lc_5266842356983910528 1
560.100 1389.681 560 1389 lc/lc_5266745771759533056 1
520.576 1395.392 520 1395 lc/lc_5266789924023326720 1
445.816 1357.935 445 1357 lc/lc_5266768620986621952 1
622.843 1397.523 622 1397 lc/lc_5266837409181547264 1
555.429 1385.521 555 1385 lc/lc_5266745634320554752 1
475.234 1372.128 475 1372 lc/lc_5266763810623389184 1
435.011 1375.933 435 1375 lc/lc_5266773946746180864 1
576.122 1410.300 576 1410 lc/lc_5266794459508909440 1
456.488 1375.039 456 1375 lc/lc_5266770338973674496 1
751.281 1472.287 751 1472 lc/lc_5266881114769381376 1
668.364 1423.396 668 1423 lc/lc_5266846205277981568 1
681.943 1445.248 681 1445 lc/lc_5266852561826521600 1
487.615 1407.389 487 1407 lc/lc_5266782128661334528 1
637.700 1408.301 637 1408 lc/lc_5266839642564576896 1
586.763 1398.608 586 1398 lc/lc_5266746978649306368 1
424.410 1358.571 424 1358 lc/lc_5266768174310860416 1
627.906 1445.024 627 1445 lc/lc_5266893003238512384 1
412.172 1362.381 412 1362 lc/lc_5266771752020578816 1
547.122 1401.402 547 1401 lc/lc_5266791126614223488 1
459.389 1347.518 459 1347 lc/lc_5266753025962893568 1
640.189 1385.739 640 1385 lc/lc_5266823218609579008 1
576.157 1390.877 576 1390 lc/lc_5266745256363478144 1
784.410 1451.534 784 1451 lc/lc_5266865893405736448 1
658.583 1381.719 658 1381 lc/lc_5266827960253472000 1
653.823 1441.786 653 1441 lc/lc_5266851324875882368 1
702.899 1432.487 702 1432 lc/lc_5266859846090996480 1
597.871 1420.658 597 1420 lc/lc_5266795902617989120 1
557.336 1402.495 557 1402 lc/lc_5266793841033569536 1
446.339 1345.904 446 1345 lc/lc_5266755706022454144 1
620.719 1432.233 620 1432 lc/lc_5266890391898323968 1
512.126 1375.519 512 1375 lc/lc_5266785044941756800 1
414.912 1314.693 414 1314 lc/lc_5266749757490890624 1
491.975 1379.119 491 1379 lc/lc_5266765391171408896 1
713.251 1419.551 713 1419 lc/lc_5266855138806780672 1
550.811 1963.159 550 1963 lc/lc_5280324538498875136 1
488.919 1892.312 488 1892 lc/lc_5280296359226151680 1
513.543 1938.063 513 1938 lc/lc_5280316120363098368 1
507.617 1956.935 507 1956 lc/lc_5280320445397317504 1
384.838 1833.619 384 1833 lc/lc_5280263859201983232 1
501.616 1864.440 501 1864 lc/lc_5280245163222882816 1
390.726 1838.370 390 1838 lc/lc_5280264065359572608 1
545.206 1963.905 545 1963 lc/lc_5280324671645177728 1
454.656 1886.642 454 1886 lc/lc_5280276022553704448 1
446.938 1882.086 446 1882 lc/lc_5280274510725188608 1
475.183 1905.666 475 1905 lc/lc_5280288770011862272 1
416.243 1850.522 416 1850 lc/lc_5280263270791933312 1
407.993 1833.110 407 1833 lc/lc_5280261728902417920 1
518.377 1882.875 518 1882 lc/lc_5280249050154585984 1
427.755 1863.991 427 1863 lc/lc_5280267054661904256 1
537.336 1941.907 537 1941 lc/lc_5280309862597867776 1
503.686 1944.484 503 1944 lc/lc_5280319247104341248 1
421.541 1875.893 421 1875 lc/lc_5280279905204028416 1
500.612 1911.262 500 1911 lc/lc_5280301586194418688 1
418.352 1854.190 418 1854 lc/lc_5280266230028988032 1
536.096 1959.927 536 1959 lc/lc_5280326015972760960 1
395.934 1842.767 395 1842 lc/lc_5280264477681450496 1
414.881 1884.051 414 1884 lc/lc_5280280867276679168 1
522.302 1952.422 522 1952 lc/lc_5280325431857226112 1
455.157 1876.941 455 1876 lc/lc_5280274854322611968 1
500.823 1884.955 500 1884 lc/lc_5280249840428474112 1
477.609 1915.663 477 1915 lc/lc_5280313332936187392 1
526.874 1934.687 526 1934 lc/lc_5280309248420485504 1
387.657 1857.628 387 1857 lc/lc_5280277431302789376 1
558.819 1923.325 558 1923 lc/lc_5280306186105808640 1
386.015 1819.188 386 1819 lc/lc_5280259529879673856 1
542.143 1893.727 542 1893 lc/lc_5280252722352783360 1
535.698 1927.497 535 1927 lc/lc_5280308385129063808 1
69.896 368.808 69 368 lc/lc_4648280617258102016 1
72.996 352.905 72 352 lc/lc_4648278456892564736 1
665.220 2002.729 665 2002 lc/lc_5280436860484401664 1
582.140 1876.109 582 1876 lc/lc_5280330276579737088 1
643.222 1976.152 643 1976 lc/lc_5280411292546218880 1
700.353 1958.945 700 1958 lc/lc_5280372225520876544 1
711.596 1994.442 711 1994 lc/lc_5280392841364170112 1
658.271 2030.801 658 2030 lc/lc_5280430946320272768 1
584.258 1946.791 584 1946 lc/lc_5280401882274363136 1
666.184 2011.442 666 2011 lc/lc_5280440262101743232 1
