#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    SN   2007fj            None                      None   22:14:25.370   -28:11:53.92 2007-07-06 00:00:00.000          SNIb/c    18.8                   None          -99                                    Anon.          -99
    SN   2007fs            None                      None   22:01:40.440   -21:30:29.59 2007-07-15 00:00:00.000            SNIa    15.4                   None          -99                                ESO601-G5          -99
    SN   2007ho            None                      None   21:22:50.971   -21:08:42.50 2007-08-31 00:00:00.000            SNIa    19.5                   None          -99                                    Anon.          -99
    SN   2007oc            None                      None   22:56:41.770   -36:46:22.30 2007-11-03 00:00:00.000            SNII    13.6                   None          -99                                  NGC7418          -99
    SN   2008em            None                      None   22:44:37.699   -21:54:35.21 2008-07-31 00:00:00.000            SNIc    18.7                   None          -99                             MCG-04-53-33          -99
    SN   2008fd            None                      None   21:58:09.221   -27:23:17.09 2008-08-27 00:00:00.000            SNIb    15.8                   None          -99                               ESO466-G24          -99
    SN   2008go            None                      None   22:10:44.830   -20:47:17.20 2008-10-22 00:00:00.000            SNIa    18.8                   None          -99                                    Anon.          -99
    SN   2008hw            None                      None   22:39:50.390   -40:08:49.09 2008-10-07 00:00:00.000            SNIc    17.0                   None          -99                                    Anon.          -99
    SN   2009ca            None                      None   21:26:22.200   -40:51:48.60 2009-04-03 00:00:00.000            SNIc    17.1                   None          -99                                    Anon.          -99
    SN   2009dt            None                      None   22:10:09.271   -36:05:42.61 2009-04-28 00:00:00.000            SNIc    17.2                   None          -99                                   IC5169          -99
    AT   2009ip            None                      None   22:23:08.261   -28:56:52.40 2009-08-26 00:00:00.000    Unclassified    17.9                   None          -99                                  NGC7259          -99
    SN   2010bv            None                      None   22:14:01.891   -26:55:44.62 2010-04-19 00:00:00.000            SNIa    15.4                   None          -99                                    Anon.          -99
    SN   2010gg            None                      None   22:31:25.471   -19:01:54.80 2010-07-12 00:00:00.000            SNII    17.7                   None          -99                                ESO602-25          -99
    SN   2010gj            None                      None   21:50:54.341   -17:46:09.41 2010-07-10 00:00:00.000        SNIa-pec    17.0                   None          -99                                    Anon.          -99
    AT   2010gu            None                      None   22:19:23.160   -36:58:24.49 2010-08-07 00:00:00.000    Unclassified    18.0                   None          -99                                    Anon.          -99
    AT   2010jh            None                      None   22:35:16.469   -21:41:54.10 2010-10-12 00:00:00.000    Unclassified    16.7                   None          -99                                    Anon.          -99
    SN   2011bj            None                      None   20:52:24.511   -33:35:54.10 2011-04-03 00:00:00.000           SNIIP    17.6                   None          -99                                    Anon.          -99
    SN   2012dw            None                      None   21:22:35.280   -33:33:54.61 2012-07-23 00:00:00.000            SNIa    17.5                   None          -99                                    Anon.          -99
    SN   2012ev            None                      None   22:03:02.990   -22:31:00.98 2012-09-05 00:00:00.000            SNIa    17.8                   None          -99                                    Anon.          -99
    SN   2013cy            None                      None   22:10:34.210   -22:39:47.99 2013-05-31 00:00:00.000            SNIa    16.8                   None          -99                                ESO532-25          -99
    SN   2013gh            None                      None   22:02:21.840   -18:55:00.41 2013-08-08 00:00:00.000            SNIa    18.3                   None          -99                                  NGC7183          -99
    AT   2013kn     Pan-STARRS1                   PS20gbu   21:57:50.820   -20:19:32.37 2013-08-24 10:33:36.000    Unclassified   20.75                i_Sloan          -99                                     None          -99
    SN   2014ba            None                      None   22:55:01.970   -39:39:34.49 2014-05-07 00:00:00.000        SNIa-pec    14.7                   None          -99                                  NGC7410          -99
    SN   2014bt            None                      None   21:43:11.129   -38:58:05.81 2014-05-31 00:00:00.000          SNIb/c    16.2                   None          -99                                   IC5128          -99
    SN   2014dq            None                      None   22:23:16.090   -28:58:31.80 2014-10-19 00:00:00.000            SNII    16.9                   None          -99                               ESO467-G51          -99
    AT 20160102A          FRBCAT                 FRB160102   22:38:49.000   -30:10:50.00 2016-01-02 08:28:39.374             FRB     0.5              BPSR_MB20          -99                                     None          -99
    SN  2016cdb         ASAS-SN               ASASSN-16fd   22:21:29.400   -22:15:45.80 2016-05-15 09:07:12.000            SNIa    16.3              V_Johnson          -99                   2MASXJ22212881-2215454     0.023906
    SN  2016cdc         ASAS-SN               ASASSN-16fe   23:01:11.400   -37:16:08.60 2016-05-15 08:23:59.000            SNIa    17.0              V_Johnson       0.0386            APMUKS(BJ)B225823.09-373218.0          -99
    AT  2016cqu     Pan-STARRS1                   PS16cqb   21:04:12.615   -25:03:28.63 2016-06-02 13:40:20.000    Unclassified   20.58                  w_PS1          -99                                     None          -99
    AT  2016cqv     Pan-STARRS1                   PS16cqc   21:06:11.502   -25:10:40.05 2016-06-02 13:40:20.000    Unclassified   20.65                  w_PS1          -99                                     None          -99
    AT  2016cqw     Pan-STARRS1                   PS16cqd   21:06:20.194   -26:55:21.01 2016-06-02 13:39:24.000    Unclassified   20.91                  w_PS1          -99                                     None          -99
    AT  2016cqx     Pan-STARRS1                   PS16cqe   21:46:45.025   -26:59:39.30 2016-06-02 14:01:41.000    Unclassified   20.95                  w_PS1          -99                                     None          -99
    SN  2016cvk            BOSS                      None   22:19:49.390   -40:40:03.20 2016-06-12 15:18:54.000       SNIIn-pec    17.6                 Other_       0.0107                              ESO-344-G21          -99
    AT  2016cvq     Pan-STARRS1                   PS16cue   21:03:18.585   -25:00:59.08 2016-06-13 13:17:10.000    Unclassified   21.15                  w_PS1          -99                                     None          -99
    AT  2016cvr     Pan-STARRS1                   PS16cuf   21:15:07.556   -23:40:58.17 2016-06-13 13:23:19.000    Unclassified   20.83                  w_PS1          -99                                     None          -99
    AT  2016cvs     Pan-STARRS1                   PS16cug   21:31:52.003   -23:17:53.64 2016-06-13 13:24:15.000    Unclassified   21.22                  w_PS1          -99                                     None          -99
    AT  2016cvt     Pan-STARRS1                   PS16cuh   21:55:44.766   -30:09:32.84 2016-06-13 13:30:10.000    Unclassified   20.74                  w_PS1          -99                                     None          -99
    AT  2016day     Pan-STARRS1                   PS16dcn   21:20:02.440   -22:47:35.50 2016-07-08 12:21:36.000    Unclassified  20.741                  w_PS1          -99                                     None          -99
    AT  2016dbb     Pan-STARRS1                   PS16dcm   21:17:33.050   -23:21:25.00 2016-07-08 12:21:36.000    Unclassified  20.312                  w_PS1          -99                                     None          -99
    AT  2016dcq     Pan-STARRS1                   PS16cwx   22:10:02.350   -29:50:27.89 2016-07-04 13:50:49.000    Unclassified   21.01                  w_PS1          -99                                     None          -99
    AT  2016dcr     Pan-STARRS1                   PS16cwy   22:10:18.918   -19:32:19.55 2016-07-05 12:36:52.000    Unclassified    21.5                  w_PS1          -99                                     None          -99
    AT  2016dcz     Pan-STARRS1                   PS16cxk   22:07:55.777   -27:31:43.47 2016-07-04 13:48:57.000    Unclassified   20.71                  w_PS1          -99                                     None          -99
    AT  2016dda     Pan-STARRS1                   PS16cxl   20:58:48.551   -25:28:11.82 2016-07-05 11:30:27.000    Unclassified    20.6                  w_PS1          -99                                     None          -99
    AT  2016ddb     Pan-STARRS1                   PS16cxm   21:55:34.223   -18:34:43.57 2016-07-05 12:33:10.000    Unclassified    20.8                  w_PS1          -99                                     None          -99
    AT  2016ddc     Pan-STARRS1                   PS16cxn   22:01:02.934   -17:26:43.31 2016-07-05 12:33:10.000    Unclassified   21.45                  w_PS1          -99                                     None          -99
    AT  2016dey     Pan-STARRS1                   PS16czw   20:57:10.804   -31:39:50.86 2016-06-28 12:08:13.000    Unclassified   18.53                i_Sloan          -99                                     None          -99
    AT  2016dfq     Pan-STARRS1                   PS16das   22:52:17.382   -26:03:55.06 2016-07-04 13:56:22.000    Unclassified   21.15                  w_PS1          -99                                     None          -99
    AT  2016dfv     Pan-STARRS1                   PS16dax   21:35:38.609   -23:32:26.32 2016-07-05 11:38:47.000    Unclassified   20.97                  w_PS1          -99                                     None          -99
    AT  2016dfw     Pan-STARRS1                   PS16day   21:53:05.423   -25:35:15.31 2016-07-05 11:44:00.000    Unclassified   21.02                  w_PS1          -99                                     None          -99
    AT  2016dfx     Pan-STARRS1                   PS16daz   22:16:04.076   -18:31:29.40 2016-07-05 12:36:52.000    Unclassified    20.2                  w_PS1          -99                                     None          -99
    AT  2016dfy     Pan-STARRS1                   PS16dbb   22:21:29.514   -22:57:15.35 2016-07-05 12:47:03.000    Unclassified    20.5                  w_PS1          -99                                     None          -99
    AT  2016dfz     Pan-STARRS1                   PS16dbc   22:30:56.979   -20:34:17.43 2016-07-05 12:46:07.000    Unclassified   20.76                  w_PS1          -99                                     None          -99
    AT  2016dgt     Pan-STARRS1                   PS16dcy   22:14:00.525   -26:59:11.65 2016-07-16 13:28:41.000    Unclassified   19.48                i_Sloan          -99                                     None          -99
    AT  2016dgv     Pan-STARRS1                   PS16dda   22:15:22.877   -18:42:43.85 2016-07-17 13:00:54.000    Unclassified   19.48                i_Sloan          -99                                     None          -99
    AT  2016dja     Pan-STARRS1                   PS16dfr   22:34:36.556   -25:52:06.99 2016-07-16 13:47:21.000    Unclassified   20.64                i_Sloan          -99                                     None          -99
    AT  2016djh     Pan-STARRS1                   PS16dfy   22:18:34.217   -26:48:32.43 2016-07-04 13:51:45.000    Unclassified   19.81                  w_PS1          -99                                     None          -99
    AT  2016dji     Pan-STARRS1                   PS16dfz   22:43:19.398   -28:14:58.61 2016-07-04 13:59:10.000    Unclassified   20.24                  w_PS1          -99                                     None          -99
    AT  2016djj     Pan-STARRS1                   PS16dga   22:56:55.861   -27:22:51.85 2016-07-04 13:58:14.000    Unclassified   19.57                  w_PS1          -99                                     None          -99
    AT  2016djl     Pan-STARRS1                   PS16dgc   22:01:41.853   -16:58:20.04 2016-07-05 12:33:10.000    Unclassified   18.89                  w_PS1          -99                                     None          -99
    AT  2016djm     Pan-STARRS1                   PS16dgd   22:17:14.337   -22:14:32.44 2016-07-05 12:50:45.000    Unclassified   21.22                  w_PS1          -99                                     None          -99
    AT  2016djp     Pan-STARRS1                   PS16dgg   21:48:54.755   -19:51:43.90 2016-07-08 12:29:20.000    Unclassified    20.1                  w_PS1          -99                                     None          -99
    SN  2016dkf     Pan-STARRS1                   PS16dgw   22:37:43.394   -26:38:48.19 2016-07-16 13:31:28.000   SNIa-91T-like   18.06                i_Sloan         0.05                                     None          -99
    AT  2016dkh     Pan-STARRS1                   PS16dgy   22:23:50.168   -17:48:37.87 2016-07-17 13:32:55.000    Unclassified   19.53                i_Sloan          -99                                     None          -99
    AT  2016dks     Pan-STARRS1                   PS16dhj   22:31:36.259   -27:49:05.59 2016-07-04 13:54:31.000    Unclassified   20.46                  w_PS1          -99                                     None          -99
    AT  2016dkt     Pan-STARRS1                   PS16dhk   22:41:02.556   -24:45:14.54 2016-07-04 14:19:45.000    Unclassified   21.62                  w_PS1          -99                                     None          -99
    AT  2016dku     Pan-STARRS1                   PS16dhl   22:42:27.508   -26:37:38.04 2016-07-04 13:56:22.000    Unclassified   20.74                  w_PS1          -99                                     None          -99
    AT  2016dkx     Pan-STARRS1                   PS16dho   21:02:15.930   -27:12:57.32 2016-07-05 12:17:19.000    Unclassified   19.96                  w_PS1          -99                                     None          -99
    AT  2016dky     Pan-STARRS1                   PS16dhp   21:58:58.442   -25:03:17.92 2016-07-05 11:59:39.000    Unclassified   19.27                  w_PS1          -99                                     None          -99
    AT  2016dkz     Pan-STARRS1                   PS16dhq   22:14:17.911   -22:14:06.32 2016-07-05 12:35:57.000    Unclassified   20.67                  w_PS1          -99                                     None          -99
    AT  2016dmu     Pan-STARRS1                   PS16djl   22:47:28.004   -27:17:40.93 2016-07-16 13:49:12.000    Unclassified   20.54                i_Sloan          -99                                     None          -99
    AT  2016doj     Pan-STARRS1                   PS16dla   22:28:09.273   -26:39:28.75 2016-07-16 13:31:28.000    Unclassified   18.78                i_Sloan          -99                                     None          -99
    AT  2016dok     Pan-STARRS1                   PS16dlb   22:32:38.275   -27:37:25.69 2016-07-16 13:47:21.000    Unclassified   20.74                i_Sloan          -99                                     None          -99
    AT  2016doq     Pan-STARRS1                   PS16dlh   22:27:41.442   -18:29:21.51 2016-07-17 13:01:49.000    Unclassified   20.51                i_Sloan          -99                                     None          -99
    AT  2016dvc      GaiaAlerts                 Gaia16ais   21:49:33.800   -46:08:00.40 2016-03-20 12:24:28.000    Unclassified   18.53                 G_Gaia          -99                                     None          -99
    AT  2016dxf      GaiaAlerts                 Gaia16akj   21:48:35.400   -45:36:28.30 2016-04-05 16:43:40.000    Unclassified   18.88                 G_Gaia          -99                                     None          -99
    AT  2016eeh      GaiaAlerts                 Gaia16atf   22:35:49.100   -22:26:33.10 2016-07-02 17:18:14.000    Unclassified   18.72                 G_Gaia          -99                                     None          -99
    SN  2016ekg           TAROT                      None   22:00:03.680   -30:11:03.34 2016-07-27 06:35:41.000            SNIa    17.0              R_Cousins        0.017                                 PGC67803       0.0171
    SN  2016ekt         ASAS-SN               ASASSN-16hw   21:53:27.882   -34:24:20.95 2016-07-29 08:09:36.000            SNIa    14.9              V_Johnson        0.017              GALEXASCJ215327.92-342420.8          -99
    AT  2016eng     Pan-STARRS1                   PS16doh   21:47:04.358   -22:31:41.84 2016-08-01 09:56:09.000    Unclassified   20.39                  w_PS1          -99                                     None          -99
    AT  2016enl           ATLAS                ATLAS16bwz   22:03:34.697   -24:58:51.86 2016-08-01 10:56:38.000    Unclassified   18.65             cyan_ATLAS          -99                                     None          -99
    AT  2016ent           ATLAS                ATLAS16bsp   22:39:03.260   -21:00:51.41 2016-07-07 12:48:57.000    Unclassified   18.46             cyan_ATLAS          -99                                     None          -99
    AT  2016eop     Pan-STARRS1                   PS16dou   21:47:08.667   -23:44:56.18 2016-08-01 10:10:33.000    Unclassified   21.44                  w_PS1          -99                                     None          -99
    AT  2016epn     Pan-STARRS1                   PS16dpz   21:23:41.790   -21:55:25.70 2016-08-01 09:50:24.000    Unclassified    21.3                  w_PS1          -99                                     None          -99
    AT  2016epo     Pan-STARRS1                   PS16dpy   21:16:04.961   -23:33:19.10 2016-08-01 09:50:24.000    Unclassified   21.75                  w_PS1          -99                                     None          -99
    AT  2016epp     Pan-STARRS1                   PS16dqb   21:45:29.456   -21:51:24.71 2016-08-01 09:56:09.000    Unclassified   21.94                  w_PS1          -99                                     None          -99
    AT  2016epq     Pan-STARRS1                   PS16dqa   21:39:23.514   -21:08:55.06 2016-08-01 09:54:43.000    Unclassified   22.02                  w_PS1          -99                                     None          -99
    AT  2016epr     Pan-STARRS1                   PS16dqd   22:00:51.374   -18:27:12.04 2016-08-01 09:59:02.000    Unclassified   21.02                  w_PS1          -99                                     None          -99
    AT  2016eps     Pan-STARRS1                   PS16dqc   21:51:50.486   -17:01:03.76 2016-08-01 10:00:28.000    Unclassified   21.88                  w_PS1          -99                                     None          -99
    AT  2016ewt     Pan-STARRS1                   PS16drp   22:10:41.245   -27:53:36.88 2016-08-09 11:00:57.000    Unclassified   19.11                  w_PS1          -99                                     None          -99
    AT  2016exf     Pan-STARRS1                   PS16dsi   21:00:31.240   -25:49:13.76 2016-08-07 10:55:12.000    Unclassified   18.58                  w_PS1          -99                                     None          -99
    AT  2016exk     Pan-STARRS1                   PS16dsj   21:59:30.198   -29:17:45.96 2016-08-07 10:52:19.000    Unclassified   20.23                  w_PS1          -99                                     None          -99
    AT  2016fda     Pan-STARRS1                   PS16dtz   21:56:33.444   -26:22:53.88 2016-08-07 10:55:12.000    Unclassified   21.69                  w_PS1          -99                                     None          -99
    SN  2016fff         ASAS-SN               ASASSN-16jf   22:36:59.210   -25:13:55.24 2016-08-23 06:00:00.000            SNIa    15.5              V_Johnson     0.011441                                  UGCA430     0.011441
    AT  2016fgh     Pan-STARRS1                   PS16dxp   22:12:45.702   -23:49:04.26 2016-08-02 11:15:21.000    Unclassified   21.67                  w_PS1          -99                                     None          -99
    AT  2016fgi     Pan-STARRS1                   PS16dxo   22:10:25.034   -17:15:52.71 2016-08-02 11:18:14.000    Unclassified   20.84                  w_PS1          -99                                     None          -99
    AT  2016fgk     Pan-STARRS1                   PS16dxq   22:20:48.752   -21:51:44.58 2016-08-02 11:15:21.000    Unclassified   20.95                  w_PS1          -99                                     None          -99
    AT  2016fhk     Pan-STARRS1                   PS16dyi   21:55:40.672   -20:07:23.18 2016-08-08 11:05:16.000    Unclassified   19.74                  w_PS1          -99                                     None          -99
    AT  2016fkq     Pan-STARRS1                   PS16dzd   22:22:21.876   -23:30:24.52 2016-08-07 11:38:24.000    Unclassified    21.6                  w_PS1          -99                                     None          -99
    AT  2016ftp     Pan-STARRS1                   PS16ebn   21:54:33.238   -23:11:16.28 2016-08-27 08:55:40.000    Unclassified   20.52                  w_PS1          -99                                     None          -99
    AT  2016ftq     Pan-STARRS1                   PS16ebo   22:43:08.563   -23:35:13.50 2016-08-27 09:51:50.000    Unclassified   19.62                  w_PS1          -99                                     None          -99
    AT  2016ftt     Pan-STARRS1                   PS16ecf   22:10:31.214   -19:25:18.38 2016-08-27 09:43:12.000    Unclassified    20.5                  w_PS1          -99                                     None          -99
    AT  2016fub     Pan-STARRS1                   PS16ecm   22:55:08.207   -27:49:59.00 2016-08-30 10:00:28.000    Unclassified   18.94                  w_PS1          -99                                     None          -99
    AT  2016fwk     Pan-STARRS1                   PS16edv   21:03:29.872   -24:03:27.68 2016-08-27 08:05:16.000    Unclassified   21.62                  w_PS1          -99                                     None          -99
    AT  2016fwl     Pan-STARRS1                   PS16edw   22:00:58.123   -17:15:46.90 2016-08-27 09:41:45.000    Unclassified   19.27                  w_PS1          -99                                     None          -99
    AT  2016fzi     Pan-STARRS1                   PS16ehj   22:09:14.680   -26:13:56.60 2016-08-30 09:50:24.000    Unclassified   20.45                  w_PS1          -99                                     None          -99
    AT  2016fzk     Pan-STARRS1                   PS16efp   22:51:55.670   -27:08:58.59 2016-08-30 09:59:02.000    Unclassified    20.2                  w_PS1          -99                                     None          -99
    AT  2016gcp     Pan-STARRS1                   PS16ehn   21:59:59.764   -25:39:12.98 2016-09-07 09:05:45.000    Unclassified   21.01                  w_PS1          -99                                     None          -99
    SN  2016gcr     Pan-STARRS1                   PS16eho   22:32:17.210   -23:42:09.04 2016-09-07 09:14:24.000            SNIa   18.83                  w_PS1        0.065                                     None          -99
    AT  2016gdb     Pan-STARRS1                   PS16ehz   23:00:36.386   -26:51:59.52 2016-09-07 10:13:26.000    Unclassified   21.74                  w_PS1          -99                                     None          -99
    AT  2016gem     Pan-STARRS1                   PS16eib   21:48:21.389   -22:53:58.89 2016-09-08 09:27:21.000    Unclassified    20.7                  w_PS1          -99                                     None          -99
    AT  2016gfe     Pan-STARRS1                   PS16eii   21:36:45.269   -20:33:19.11 2016-09-08 09:24:28.000    Unclassified    20.6                  w_PS1          -99                                     None          -99
    AT  2016gff     Pan-STARRS1                   PS16eih   21:35:31.555   -18:54:13.25 2016-09-08 09:24:28.000    Unclassified   20.26                  w_PS1          -99                                     None          -99
    AT  2016gif      GaiaAlerts                 Gaia16bhw   21:45:33.960   -46:08:33.40 2016-09-15 22:17:45.000    Unclassified   17.97                 G_Gaia          -99                                     None          -99
    AT  2016gjh     Pan-STARRS1                   PS16eiz   22:16:37.452   -18:16:07.93 2016-09-19 08:13:55.000    Unclassified   18.75                i_Sloan          -99                                     None          -99
    AT  2016gkq      GaiaAlerts                 Gaia16bjk   21:35:37.960   -36:46:34.75 2016-09-20 04:27:50.000             AGN   18.99                 G_Gaia         0.58                                     None          -99
    AT  2016glc      GaiaAlerts                 Gaia16bjp   21:11:05.510   -30:07:38.28 2016-09-21 10:36:28.000    Unclassified   18.75                 G_Gaia          -99                                     None          -99
    SN  2016goj      GaiaAlerts                 Gaia16bjv   22:33:13.730   -40:38:35.84 2016-09-22 04:17:45.000            SNII   17.69                 G_Gaia        0.039                                     None          -99
    AT  2016gpd      GaiaAlerts                 Gaia16bkb   21:32:52.760   -28:54:37.91 2016-09-23 16:36:28.000    Unclassified   18.54                 G_Gaia          -99                                     None          -99
    AT  2016gxb      GaiaAlerts                 Gaia16blk   21:47:48.690   -31:04:50.41 2016-09-24 12:20:09.000    Unclassified   20.71                 G_Gaia          -99                                     None          -99
    AT  2016gyk      GaiaAlerts                 Gaia16blo   21:46:40.310   -45:41:07.62 2016-10-04 16:23:31.000    Unclassified   18.55                 G_Gaia          -99                                     None          -99
    AT  2016gyq      GaiaAlerts                 Gaia16bls   21:33:30.960   -20:31:36.88 2016-10-06 10:52:19.000    Unclassified   17.47                 G_Gaia          -99                                     None          -99
    AT  2016hak      GaiaAlerts                 Gaia16bmf   20:55:54.350   -38:21:03.96 2016-09-17 16:30:43.000    Unclassified   20.29                 G_Gaia          -99                                     None          -99
    AT  2016hit     Pan-STARRS1                   PS16epw   22:56:13.945   -26:55:44.79 2016-10-06 07:43:40.000    Unclassified   20.84                  w_PS1          -99                                     None          -99
    AT  2016hiy     Pan-STARRS1                   PS16epx   22:56:54.674   -26:19:03.07 2016-10-06 07:43:40.000    Unclassified   21.08                  w_PS1          -99                                     None          -99
    AT  2016hjd     Pan-STARRS1                   PS16eqs   22:14:31.581   -25:21:53.93 2016-10-19 06:54:43.000    Unclassified   19.59                i_Sloan          -99                                     None          -99
    AT  2016hjf     Pan-STARRS1                   PS16eqw   22:26:17.863   -25:12:46.09 2016-10-19 06:56:09.000    Unclassified   20.04                i_Sloan          -99                                     None          -99
