#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    AT   1998cf            None                      None   11:03:11.210   +27:58:21.00 1998-03-31 00:00:00.000    Unclassified    15.0                   None          -99                                  NGC3504          -99
    SN    1998R            None                      None   11:14:37.030   +30:18:51.70 1998-02-23 00:00:00.000            SNII    16.0                   None          -99                                  UGC6271          -99
    SN   1999at            None                      None   10:23:11.299   +17:59:06.00 1999-02-18 00:00:00.000            SNIa    18.8                   None          -99                                    Anon.          -99
    AT   1999bw            None                      None   10:19:46.810   +45:31:35.00 1999-04-20 00:00:00.000             Gap    17.8                   None       0.0022                                  NGC3198          -99
    SN   1999eh            None                      None   09:09:32.669   +33:07:16.90 1999-10-12 00:00:00.000            SNIb    17.5                   None          -99                                  NGC2770          -99
    SN   1999gi            None                      None   10:18:16.661   +41:26:28.21 1999-12-09 00:00:00.000            SNII    14.5                   None          -99                                  NGC3184          -99
    SN   1999gj            None                      None   10:29:19.270   +26:06:19.19 1999-11-17 00:00:00.000            SNIa    17.5                   None          -99                                  NGC3251          -99
    SN    1999Z            None                      None   10:22:37.231   +27:21:19.80 1999-02-08 00:00:00.000           SNIIn    16.2                   None          -99                                  UGC5608          -99
    AT   2000ch            None                      None   10:52:41.400   +36:40:08.51 2000-05-03 00:00:00.000             Gap    17.4                   None       0.0017                                  NGC3432          -99
    SN   2000fq            None                      None   09:23:37.680   +29:52:26.00 2000-12-21 00:00:00.000            SNIa    23.8                   None          -99                                    Anon.          -99
    AT   2001ac            None                      None   11:03:15.370   +27:58:29.50 2001-03-12 00:00:00.000             Gap    18.2                   None       0.0019                                  NGC3504          -99
    SN   2001er            None                      None   09:53:20.659   +42:50:44.81 2001-10-04 00:00:00.000            SNIa    17.2                   None          -99                                  UGC5301          -99
    SN   2001fe            None                      None   09:37:57.101   +25:29:41.32 2001-11-02 00:00:00.000            SNIa    16.0                   None          -99                                  UGC5129          -99
    SN   2001fv            None                      None   11:04:01.661   +28:01:55.70 2001-11-10 00:00:00.000            SNII    16.4                   None          -99                                  NGC3512          -99
    SN   2001gb            None                      None   09:59:00.960   +17:49:12.40 2001-11-20 00:00:00.000            SNIa    16.8                   None          -99                                    IC582          -99
    SN    2001N            None                      None   10:39:58.080   +24:05:26.02 2001-01-21 00:00:00.000            SNIa    16.3                   None          -99                                  NGC3327          -99
    SN   2002bl            None                      None   10:12:17.280   +27:51:52.42 2002-03-02 00:00:00.000        SNIc-pec    17.0                   None          -99                                  UGC5499          -99
    SN   2002bo            None                      None   10:18:06.511   +21:49:41.70 2002-03-09 00:00:00.000            SNIa    15.5                   None          -99                                  NGC3190          -99
    SN   2002br            None                      None   10:34:08.921   +19:42:20.48 2002-03-09 00:00:00.000            SNIa    17.1                   None          -99                             MCG+03-27-61          -99
    SN   2002bx            None                      None   09:19:54.979   +37:12:08.32 2002-03-31 00:00:00.000            SNII    16.9                   None          -99                                   IC2461          -99
    SN   2002ch            None                      None   11:14:31.721   +33:48:18.29 2002-04-16 00:00:00.000            SNII    18.4                   None          -99                                    Anon.          -99
    SN   2002cp            None                      None   09:59:35.950   +35:23:57.41 2002-04-28 00:00:00.000          SNIb/c    17.9                   None          -99                                  NGC3074          -99
    SN   2002cv            None                      None   10:18:03.679   +21:50:06.00 2002-05-13 00:00:00.000            SNIa    19.0                   None          -99                                  NGC3190          -99
    SN   2002hv            None                      None   09:22:10.910   +33:50:10.79 2002-11-05 00:00:00.000            SNIa    18.6                   None          -99                                  UGC4974          -99
    SN   2003ae            None                      None   09:28:22.579   +27:26:40.70 2003-01-23 00:00:00.000            SNIa    17.9                   None          -99                                    Anon.          -99
    SN   2003bh            None                      None   10:00:06.269   +28:16:52.00 2003-02-21 00:00:00.000            SNIa    19.9                   None          -99                                    Anon.          -99
    AT   2003bo            None                      None   09:47:43.411   +36:18:21.82 2003-02-19 00:00:00.000    Unclassified    19.6                   None          -99                                    Anon.          -99
    SN   2003bs            None                      None   10:29:44.119   +25:37:11.60 2003-03-03 00:00:00.000            SNIa    17.7                   None          -99                                    Anon.          -99
    AT   2003by            None                      None   09:22:30.010   +29:07:19.09 2003-03-07 00:00:00.000    Unclassified    22.1                   None          -99                                    Anon.          -99
    AT   2003bz            None                      None   09:22:34.771   +30:04:42.49 2003-03-08 00:00:00.000    Unclassified    23.8                   None          -99                                    Anon.          -99
    AT   2003ca            None                      None   09:23:58.910   +30:02:39.52 2003-03-08 00:00:00.000    Unclassified    23.2                   None          -99                                    Anon.          -99
    AT   2003cc            None                      None   10:57:29.599   +23:35:34.69 2003-02-03 00:00:00.000    Unclassified    20.3                   None          -99                                    Anon.          -99
    AT   2003co            None                      None   10:49:39.910   +29:21:44.60 2003-03-22 00:00:00.000    Unclassified    18.6                   None          -99                                    Anon.          -99
    AT   2003cy            None                      None   10:46:04.270   +27:20:57.19 2003-03-30 00:00:00.000    Unclassified    19.0                   None          -99                                    Anon.          -99
    SN   2003da            None                      None   09:23:47.561   +42:10:48.61 2003-04-06 00:00:00.000            SNII    15.9                   None          -99                                  UGC4992          -99
    SN   2003db            None                      None   09:36:58.831   +31:20:01.72 2003-04-07 00:00:00.000            SNII    17.5                   None          -99                             MCG+05-23-21          -99
    AT   2003de            None                      None   10:10:41.251   +35:44:52.91 2003-04-01 00:00:00.000    Unclassified    17.2                   None          -99                                    Anon.          -99
    AT   2003dh            None                      None   10:44:50.009   +21:31:17.80 2003-03-29 00:00:00.000    Unclassified    16.2                   None          -99                                    Anon.          -99
    SN   2003kc            None                      None   09:46:34.320   +30:39:19.01 2003-11-21 00:00:00.000            SNIa    18.8                   None          -99                             MCG+05-23-37          -99
    SN   2003ke            None                      None   09:45:52.961   +34:41:01.39 2003-11-23 00:00:00.000            SNII    18.2                   None         0.02                              MCG+06-22-9          -99
    AT   2004bh            None                      None   09:40:56.470   +27:46:46.60 2004-04-09 00:00:00.000    Unclassified    16.9                   None          -99                                  UGC5161          -99
    AT   2004bi            None                      None   10:47:37.450   +26:18:11.99 2004-04-13 00:00:00.000    Unclassified    18.7                   None          -99                                  UGC5894          -99
    SN   2004bm            None                      None   10:52:35.330   +22:56:05.50 2004-04-25 00:00:00.000            SNIc    17.5                   None          -99                                  NGC3437          -99
    SN   2004bp            None                      None   11:09:53.251   +37:00:06.41 2004-05-03 00:00:00.000            SNIa    18.0                   None          -99                             MCG+06-25-14          -99
    AT   2004bs            None                      None   10:39:39.300   +25:19:19.88 2004-05-16 00:00:00.000    Unclassified    17.0                   None          -99                                  NGC3323          -99
    SN   2004ez            None                      None   10:52:15.110   +32:57:20.09 2004-10-15 00:00:00.000            SNII    17.3                   None          -99                                  NGC3430          -99
    SN    2004U            None                      None   11:07:18.830   +28:32:23.60 2004-02-10 00:00:00.000            SNII    17.7                   None          -99                                    Anon.          -99
    AT   2005aa            None                      None   09:08:04.210   +27:14:59.39 2005-02-01 00:00:00.000    Unclassified    18.8                   None          -99                              MCG+05-22-8          -99
    SN   2005kk            None                      None   10:39:40.020   +25:19:25.10 2005-11-17 00:00:00.000            SNII    17.7                   None          -99                                  NGC3323          -99
    SN   2005kw            None                      None   09:36:06.050   +24:24:13.79 2005-11-19 00:00:00.000            SNIa    20.0                   None          -99                                    Anon.          -99
    SN    2005M            None                      None   09:37:32.359   +23:12:02.70 2005-01-19 00:00:00.000            SNIa    18.8                   None          -99                                  NGC2930          -99
    SN    2005R            None                      None   11:14:56.810   +33:49:35.69 2005-01-13 00:00:00.000           SNIIn    17.4                   None          -99                                  UGC6274          -99
    SN    2005Z            None                      None   10:45:09.180   +22:04:38.32 2005-01-31 00:00:00.000            SNII    16.7                   None          -99                                  NGC3363          -99
    SN   2006af            None                      None   10:33:57.180   +20:20:25.69 2006-02-04 00:00:00.000            SNIa    19.5                   None          -99                                    Anon.          -99
    SN   2006ak            None                      None   11:09:32.830   +28:37:50.30 2006-02-17 00:00:00.000            SNIa    15.8                   None          -99                                    Anon.          -99
    SN   2006bx            None                      None   10:05:14.160   +21:28:32.02 2006-05-01 00:00:00.000            SNII    18.1                   None          -99                                    Anon.          -99
    SN   2006jc            None                      None   09:17:20.779   +41:54:32.69 2006-10-09 00:00:00.000          SNIb/c    13.8                   None          -99                                  UGC4904          -99
    SN   2007ag            None                      None   10:01:35.990   +21:36:42.01 2007-03-07 00:00:00.000            SNIb    18.0                   None          -99                                  UGC5392          -99
    SN   2007bo            None                      None   10:44:28.930   +23:50:10.72 2007-03-26 00:00:00.000            SNII    19.6                   None          -99                                    Anon.          -99
    SN   2007cx            None                      None   10:19:09.490   +36:50:54.82 2007-03-31 00:00:00.000            SNIa    18.2                   None          -99                                    Anon.          -99
    SN   2007dg            None                      None   10:40:15.341   +18:16:41.02 2007-04-18 00:00:00.000            SNIa    19.6                   None          -99                                    Anon.          -99
    SN   2007do            None                      None   10:36:10.181   +34:32:33.40 2007-04-27 00:00:00.000            SNIa    18.2                   None          -99                                    Anon.          -99
    SN    2007K            None                      None   09:14:26.210   +36:06:52.42 2007-01-16 00:00:00.000           SNIIn    17.2                   None          -99                             MCG+06-20-50          -99
    SN   2007kd            None                      None   09:25:58.010   +34:37:59.30 2007-09-23 00:00:00.000            SNIa    16.6                   None          -99                              MCG+6-21-36          -99
    SN   2007uy            None                      None   09:09:35.350   +33:07:08.90 2007-12-31 00:00:00.000            SNIb    17.2                   None          -99                                  NGC2770          -99
    SN   2008ai            None                      None   10:57:39.970   +37:39:41.90 2008-02-13 00:00:00.000            SNIa    17.7                   None          -99                             MCG+06-24-39          -99
    SN    2008D            None                      None   09:09:30.650   +33:08:20.29 2008-01-11 00:00:00.000            SNIb    17.5                   None          -99                                  NGC2770          -99
    SN   2008hp            None                      None   09:43:26.220   +25:10:21.90 2008-11-22 00:00:00.000            SNIa    16.4                   None          -99                                    Anon.          -99
    SN   2008ht            None                      None   09:24:23.491   +28:17:43.19 2008-11-23 00:00:00.000            SNIb    17.2                   None          -99                                  UGC5002          -99
    SN   2008hx            None                      None   10:13:00.821   +17:02:09.31 2008-12-03 00:00:00.000            SNII    18.7                   None          -99                                  NGC3154          -99
    SN    2008Z            None                      None   09:43:15.250   +36:17:03.91 2008-02-07 00:00:00.000            SNIa    17.2                   None          -99                                    Anon.          -99
    AT   2009ak            None                      None   10:25:03.360   +17:58:21.29 2009-02-14 00:00:00.000    Unclassified    19.4                   None          -99                                    Anon.          -99
    SN   2009am            None                      None   09:56:19.601   +16:50:04.09 2009-02-21 00:00:00.000           SNIIP    19.0                   None          -99                                  NGC3060          -99
    AT   2009az            None                      None   10:55:56.220   +36:51:42.98 2009-03-20 00:00:00.000    Unclassified    19.3                   None          -99                                  UGC6036          -99
    AT   2009ba            None                      None   09:59:01.920   +17:49:00.08 2009-03-21 00:00:00.000    Unclassified    18.4                   None          -99                                    IC582          -99
    SN   2009cz            None                      None   09:15:00.019   +29:44:07.12 2009-04-06 00:00:00.000            SNIa    17.9                   None          -99                                  NGC2789          -99
    AT   2009eb            None                      None   09:54:40.351   +19:11:12.70 2009-04-17 00:00:00.000    Unclassified    17.7                   None          -99                                    Anon.          -99
    AT   2009ec            None                      None   11:06:28.889   +24:05:15.40 2009-04-19 00:00:00.000    Unclassified    18.3                   None          -99                                    Anon.          -99
