#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    #AT    1958F            None                      None   13:20:38.300   -43:42:07.00                   None    Unclassified    16.0                   None          -99                                  NGC5082          -99
    AT  2016hkj      GaiaAlerts                 Gaia16bol   12:30:33.960   -54:36:25.38 2016-10-12 16:59:31.000    Unclassified   17.96                 G_Gaia          -99                                     None          -99
    AT  2016hkk      GaiaAlerts                 Gaia16bom   11:35:16.260   -53:02:03.48 2016-10-18 15:10:04.000    Unclassified   18.01                 G_Gaia          -99                                     None          -99
    AT  2016hmy      GaiaAlerts                 Gaia16bpb   12:08:00.300   -57:42:23.51 2016-10-20 03:17:16.000    Unclassified   17.62                 G_Gaia          -99                                     None          -99
    AT  2016isw      GaiaAlerts                 Gaia16bzu   12:33:51.000   -37:45:28.48 2016-12-01 07:23:31.000    Unclassified   18.63                 G_Gaia          -99                                     None          -99
    AT  2016isz      GaiaAlerts                 Gaia16bzx   12:18:43.490   -44:39:05.18 2016-12-01 13:32:09.000    Unclassified   16.01                 G_Gaia          -99                                     None          -99
    AT  2016itm      GaiaAlerts                 Gaia16cai   12:43:02.380   -50:18:45.47 2016-12-03 09:23:02.000    Unclassified   18.46                 G_Gaia          -99                                     None          -99
    AT  2016itn      GaiaAlerts                 Gaia16caj   12:25:14.230   -58:07:13.48 2016-12-03 13:45:07.000    Unclassified   18.69                 G_Gaia          -99                                     None          -99
    SN  2016ito         ASAS-SN               ASASSN-16oq   12:31:09.170   -35:55:50.30 2016-12-08 08:38:24.000            SNIa    15.4              V_Johnson         0.02                          AM1228-353NED02      0.01992
    AT  2016itt      GaiaAlerts                 Gaia16cao   12:52:26.340   -57:59:22.13 2016-12-04 13:45:07.000    Unclassified   18.26                 G_Gaia          -99                                     None          -99
    AT  2016itu      GaiaAlerts                 Gaia16cap   13:15:12.800   -57:37:32.12 2016-12-05 13:45:07.000    Unclassified   18.06                 G_Gaia          -99                                     None          -99
    AT  2016iyn      GaiaAlerts                 Gaia16cdq   12:26:48.500   -48:46:04.37 2016-12-02 13:36:28.000    Unclassified   18.97                 G_Gaia          -99                                     None          -99
    AT  2016iyp      GaiaAlerts                 Gaia16cds   12:02:49.630   -54:22:47.06 2016-12-19 07:46:33.000         Varstar   16.05                 G_Gaia          0.0                                     None          -99
    AT  2016iyr      GaiaAlerts                 Gaia16cdu   11:33:37.890   -42:14:54.24 2016-12-19 01:33:36.000              CV   18.84                 G_Gaia          0.0                                     None          -99
    AT  2016izq      GaiaAlerts                 Gaia16cej   11:52:03.000   -60:07:40.87 2016-12-20 07:50:52.000    Unclassified   18.21                 G_Gaia          -99                                     None          -99
    AT  2016izr      GaiaAlerts                 Gaia16cek   10:51:05.420   -42:28:51.67 2016-11-28 01:39:21.000    Unclassified    18.3                 G_Gaia          -99                                     None          -99
    AT  2016izx      GaiaAlerts                 Gaia16cer   11:09:21.540   -55:02:20.33 2016-12-21 01:46:33.000    Unclassified   18.67                 G_Gaia          -99                                     None          -99
    SN   2016za         ASAS-SN               ASASSN-16az   11:30:33.730   -42:33:31.44 2016-01-29 09:07:12.000            SNIa    16.9              V_Johnson     0.034067                   2MASXJ11303364-4233359     0.034067
    SN  2017acd            BOSS                      None   11:34:49.100   -38:08:37.50 2017-02-02 12:44:59.000            SNIa    17.3                 Clear_     0.032042                                PGC612475          -99
    AT  2017bkq      GaiaAlerts                 Gaia17anf   13:24:33.150   -56:35:35.77 2017-02-22 19:59:31.000    Unclassified   18.94                 G_Gaia          -99                                     None          -99
    AT  2017bkr      GaiaAlerts                 Gaia17ang   13:22:23.080   -52:03:42.05 2017-02-22 19:55:12.000    Unclassified   17.81                 G_Gaia          -99                                     None          -99
    AT  2017bkv      GaiaAlerts                 Gaia17anl   12:49:13.640   -44:00:22.25 2017-02-25 01:52:19.000    Unclassified    17.9                 G_Gaia          -99                                     None          -99
    AT  2017bna      GaiaAlerts                 Gaia17ans   12:18:32.740   -57:40:28.60 2017-02-25 08:05:16.000    Unclassified   18.93                 G_Gaia          -99                                     None          -99
    AT  2017bxs      GaiaAlerts                 Gaia17aoe   11:00:16.060   -56:34:25.10 2017-02-28 14:13:55.000         Varstar   16.54                 G_Gaia          0.0                                     None          -99
    AT  2017bxt      GaiaAlerts                 Gaia17aof   11:22:28.900   -52:01:13.73 2017-02-28 21:56:09.000    Unclassified   18.48                 G_Gaia          -99                                     None          -99
    AT  2017bxu      GaiaAlerts                 Gaia17aog   11:29:06.910   -51:12:20.12 2017-02-28 20:08:09.000    Unclassified   18.01                 G_Gaia          -99                                     None          -99
    SN  2017bzg      GaiaAlerts                 Gaia17aor   12:14:16.020   -38:05:48.08 2017-03-02 21:43:12.000            SNIa   17.81                 G_Gaia         0.05                                     None          -99
    SN  2017bzt       SkyMapper                  SMT17bif   13:03:09.697   -39:25:17.26 2017-02-27 12:38:52.000            SNIa   19.35         r-SM_SkyMapper         0.11                                     None          -99
    AT  2017ceq      GaiaAlerts                 Gaia17aqr   10:57:39.760   -41:58:33.78 2017-03-09 14:18:14.000    Unclassified   20.41                 G_Gaia          -99                                     None          -99
    AT  2017cfj      GaiaAlerts                 Gaia17ard   12:41:59.380   -40:39:52.06 2017-02-26 07:50:52.000    Unclassified   20.73                 G_Gaia          -99                                     None          -99
    AT  2017cib      GaiaAlerts                 Gaia17aso   13:19:38.410   -46:14:07.37 2017-03-16 01:58:04.000    Unclassified   17.51                 G_Gaia          -99                                     None          -99
    AT  2017ckv      GaiaAlerts                 Gaia17ats   11:42:42.180   -51:14:14.71 2017-03-20 08:16:47.000    Unclassified   18.37                 G_Gaia          -99                                     None          -99
    AT  2017cnj      GaiaAlerts                 Gaia17aua   11:00:39.680   -49:27:54.25 2017-03-21 22:10:33.000    Unclassified    18.9                 G_Gaia          -99                                     None          -99
    AT  2017cnp      GaiaAlerts                 Gaia17auf   11:22:15.610   -54:44:26.77 2017-03-22 20:18:14.000    Unclassified    18.3                 G_Gaia          -99                                     None          -99
