#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    #AT    1935B            None                      None   10:05:11.400   -07:42:08.00                   None    Unclassified     0.0                   None          -99                                  NGC3115          -99
    SN   1999az            None                      None   10:18:56.369   -10:25:18.08 1999-02-23 00:00:00.000            SNIa    20.5                   None          -99                                    Anon.          -99
    SN   1999ba            None                      None   10:19:19.370   -02:49:39.00 1999-02-23 00:00:00.000            SNIa    20.0                   None          -99                                    Anon.          -99
    SN   1999cj            None                      None   10:14:02.460   -00:14:02.51 1999-04-17 00:00:00.000            SNIa    19.2                   None          -99                                    Anon.          -99
    SN   1999gf            None                      None   10:13:37.001   -00:56:09.60 1999-11-27 00:00:00.000            SNIa    17.5                   None          -99                                  UGC5515          -99
    SN   1999gh            None                      None   09:44:19.750   -21:16:25.00 1999-12-03 00:00:00.000            SNIa    14.6                   None          -99                                  NGC2986          -99
    AT    1999H            None                      None   10:07:03.060   -05:55:26.62 1999-01-14 00:00:00.000    Unclassified    20.6                   None          -99                                    Anon.          -99
    AT    1999I            None                      None   10:49:58.090   -06:14:36.82 1999-01-15 00:00:00.000    Unclassified    21.5                   None          -99                                    Anon.          -99
    SN    1999L            None                      None   09:28:31.961   -00:19:35.90 1999-01-13 00:00:00.000            SNIa    23.2                   None          -99                                    Anon.          -99
    SN    1999M            None                      None   10:05:46.601   -07:27:31.28 1999-01-13 00:00:00.000            SNIa    23.4                   None          -99                                    Anon.          -99
    SN    1999N            None                      None   10:04:27.931   -07:35:51.11 1999-01-13 00:00:00.000            SNIa    23.3                   None          -99                                    Anon.          -99
    SN    1999O            None                      None   10:42:05.220   -00:29:00.20 1999-01-13 00:00:00.000            SNII    24.1                   None          -99                                    Anon.          -99
    SN    1999P            None                      None   10:44:08.719   -00:49:04.51 1999-01-13 00:00:00.000          SNIb/c    21.8                   None          -99                                    Anon.          -99
    SN    1999R            None                      None   09:28:29.261   -04:37:20.78 1999-01-14 00:00:00.000            SNIa    23.5                   None          -99                                    Anon.          -99
    SN    1999S            None                      None   09:28:08.081   -04:58:37.60 1999-01-14 00:00:00.000            SNIa    23.8                   None          -99                                    Anon.          -99
    SN    1999T            None                      None   09:27:01.769   -05:40:22.01 1999-01-14 00:00:00.000            SNIa    24.1                   None          -99                                    Anon.          -99
