#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    AT    1965M            None                      None   23:19:02.900   -08:28:21.00 1965-10-04 00:00:00.000    Unclassified    16.0                   None          -99                                  NGC7606          -99
    SN    1975N            None                      None   23:38:54.800   -12:57:09.00 1975-10-24 00:00:00.000             SNI    13.8                   None          -99                                  NGC7723          -99
    SN    1987N            None                      None   23:19:03.420   -08:28:37.70 1987-12-14 00:00:00.000            SNIa    13.8                   None          -99                                  NGC7606          -99
    AT    1988U            None                      None   00:14:24.300   -30:25:43.00 1988-08-09 00:00:00.000    Unclassified    22.0                   None          -99                                    Anon.          -99
    AT    1990K            None                      None   00:34:14.059   -27:47:46.72 1990-05-25 00:00:00.000    Unclassified    14.0                   None          -99                                   NGC150          -99
    AT   1991bf            None                      None   23:52:15.370   -29:26:29.11 1991-11-13 00:00:00.000    Unclassified    17.5                   None          -99                            MCG-05-56-027          -99
    SN   1992aj            None                      None   23:47:47.100   -35:12:00.00 1992-07-05 00:00:00.000            SNII    17.0                   None          -99                                    Anon.          -99
    SN   1993ah            None                      None   23:51:50.270   -27:57:47.02 1993-11-16 00:00:00.000            SNIa    17.0                   None          -99                                ESO471-27          -99
    SN    1994X            None                      None   00:17:52.159   -24:37:10.88 1994-08-15 00:00:00.000            SNIa    18.5                   None          -99                                    Anon.          -99
    AT   1998ed            None                      None   23:00:14.640   -13:13:58.19 1998-09-16 00:00:00.000    Unclassified    18.0                   None          -99                                    Anon.          -99
    SN   2001fx            None                      None   23:39:32.719   -22:24:46.30 2001-11-08 00:00:00.000            SNIb    18.2                   None          -99                                   IC5345          -99
    SN   2002ef            None                      None   23:51:29.539   -13:22:46.42 2002-07-30 00:00:00.000            SNIa    16.5                   None          -99                                  NGC7761          -99
    SN   2002ft            None                      None   23:15:45.821   -16:55:35.18 2002-09-09 00:00:00.000            SNIa    18.9                   None          -99                                    Anon.          -99
    SN   2002iu            None                      None   00:13:33.101   -10:13:09.91 2002-10-30 00:00:00.000            SNIa    18.9                   None          -99                                    Anon.          -99
    SN   2002iw            None                      None   23:43:07.250   -09:48:05.18 2002-11-01 00:00:00.000            SNII    21.8                   None          -99                                    Anon.          -99
    SN   2002ix            None                      None   23:31:00.850   -09:29:07.19 2002-11-01 00:00:00.000            SNII    22.2                   None          -99                                    Anon.          -99
    SN   2002ja            None                      None   23:30:09.670   -09:35:01.79 2002-11-09 00:00:00.000            SNIa    22.2                   None          -99                                    Anon.          -99
    SN   2002jb            None                      None   23:29:44.141   -09:36:34.31 2002-11-09 00:00:00.000            SNIa    21.4                   None          -99                                    Anon.          -99
    SN   2002jq            None                      None   23:35:57.960   -10:05:56.80 2002-11-05 00:00:00.000            SNIa    21.9                   None          -99                                    Anon.          -99
    SN   2002jt            None                      None   00:13:36.701   -10:08:24.00 2002-11-28 00:00:00.000            SNIa    22.6                   None          -99                                    Anon.          -99
    SN   2003gi            None                      None   00:38:32.669   -24:20:33.50 2003-05-17 00:00:00.000            SNIa    15.6                   None          -99                                   IC1561          -99
    SN   2003gr            None                      None   23:38:12.670   -20:46:55.99 2003-07-27 00:00:00.000            SNIa    16.3                   None          -99                             MCG-04-55-14          -99
    SN   2003jo            None                      None   23:25:24.031   -09:26:00.60 2003-10-22 00:00:00.000            SNIa    22.8                   None          -99                                    Anon.          -99
    SN   2003jp            None                      None   23:26:03.281   -08:59:22.70 2003-10-22 00:00:00.000          SNIb/c    22.9                   None          -99                                    Anon.          -99
    SN   2003jq            None                      None   23:30:51.190   -09:28:34.00 2003-10-22 00:00:00.000            SNIa    19.8                   None          -99                                    Anon.          -99
    SN   2003ju            None                      None   23:27:01.711   -09:24:04.50 2003-10-24 00:00:00.000            SNIa    21.6                   None          -99                                    Anon.          -99
    SN   2003jv            None                      None   23:27:58.219   -08:57:11.81 2003-10-24 00:00:00.000            SNIa    22.2                   None          -99                                    Anon.          -99
    SN   2003kk            None                      None   23:25:36.060   -09:31:44.69 2003-11-15 00:00:00.000            SNIa    20.3                   None          -99                                    Anon.          -99
    SN   2003lm            None                      None   23:24:25.510   -08:45:51.08 2003-12-13 00:00:00.000            SNIa    22.5                   None          -99                                    Anon.          -99
    SN   2003ln            None                      None   23:30:27.151   -08:35:47.00 2003-12-13 00:00:00.000            SNIa    22.9                   None          -99                                    Anon.          -99
    SN   2004cx            None                      None   23:47:52.860   -30:31:32.59 2004-06-26 00:00:00.000            SNII    17.0                   None          -99                                  NGC7755          -99
    SN   2004db            None                      None   22:47:55.879   -22:19:40.51 2004-06-28 00:00:00.000            SNIa    17.8                   None          -99                                  NGC7377          -99
    SN   2004fh            None                      None   23:28:27.199   -08:36:55.19 2004-10-09 00:00:00.000            SNIa    20.9                   None          -99                                    Anon.          -99
    SN   2004fi            None                      None   23:29:45.350   -08:54:36.29 2004-10-09 00:00:00.000            SNIa    21.5                   None          -99                                    Anon.          -99
    SN   2004fl            None                      None   23:26:57.919   -09:37:19.09 2004-10-11 00:00:00.000            SNIa    21.9                   None          -99                                    Anon.          -99
    SN   2004fm            None                      None   23:26:58.140   -09:37:19.42 2004-10-11 00:00:00.000            SNIa    22.5                   None          -99                                    Anon.          -99
    SN   2004fn            None                      None   23:30:20.119   -09:58:30.68 2004-10-11 00:00:00.000            SNIa    22.5                   None          -99                                    Anon.          -99
    SN   2004fq            None                      None   23:27:45.641   -08:31:12.79 2004-10-13 00:00:00.000            SNIa    21.5                   None          -99                                    Anon.          -99
    SN   2004hc            None                      None   23:24:32.669   -08:41:03.52 2004-11-12 00:00:00.000            SNIa    23.3                   None          -99                                    Anon.          -99
    SN   2004hk            None                      None   23:27:04.380   -08:38:45.10 2004-12-05 00:00:00.000            SNIa    21.5                   None          -99                                    Anon.          -99
    AT   2005dt            None                      None   23:23:38.321   -19:00:24.52 2005-09-01 00:00:00.000    Unclassified    18.5                   None          -99                              MCG-03-59-6          -99
    SN   2005iq            None                      None   23:58:32.501   -18:42:33.01 2005-11-05 00:00:00.000            SNIa    17.2                   None          -99                               MCG-03-1-8          -99
    SN   2006do            None                      None   23:32:03.079   -27:43:31.80 2006-07-05 00:00:00.000            SNIa    16.7                   None          -99                               ESO470-G18          -99
    SN   2006du            None                      None   00:05:12.259   -11:29:23.60 2006-07-18 00:00:00.000            SNII    17.0                   None          -99                                   IC1529          -99
    SN   2006ec            None                      None   23:38:12.461   -20:46:48.79 2006-08-04 00:00:00.000            SNIb    16.7                   None          -99                             MCG-04-55-14          -99
    SN   2006et            None                      None   00:42:45.821   -23:33:30.38 2006-09-03 00:00:00.000            SNIa    16.1                   None          -99                                   NGC232          -99
    SN   2006in            None                      None   22:44:15.031   -23:27:21.31 2006-09-14 00:00:00.000            SNII    18.9                   None          -99                                    Anon.          -99
    SN   2006qy            None                      None   23:45:36.120   -12:11:55.00 2006-10-23 00:00:00.000            SNIa    19.2                   None          -99                                    Anon.          -99
    SN   2006rl            None                      None   23:02:12.910   -15:01:21.40 2006-11-07 00:00:00.000            SNIa    19.8                   None          -99                                    Anon.          -99
    SN   2006rn            None                      None   23:16:04.361   -08:11:02.18 2006-11-09 00:00:00.000            SNIa    18.9                   None          -99                                    Anon.          -99
    SN   2006rx            None                      None   23:43:10.289   -20:40:53.69 2006-11-17 00:00:00.000           SNIIn    19.0                   None          -99                                    Anon.          -99
    SN   2006th            None                      None   23:29:00.970   -08:54:04.21 2006-11-28 00:00:00.000            SNII    20.5                   None          -99                                    Anon.          -99
    SN   2006ti            None                      None   23:29:13.130   -08:47:58.09 2006-11-28 00:00:00.000            SNII    20.8                   None          -99                                    Anon.          -99
    SN   2007fc            None                      None   23:57:33.890   -21:59:53.02 2007-07-08 00:00:00.000            SNIa    16.9                   None          -99                                ESO538-G8          -99
    SN   2007fv            None                      None   23:03:51.581   -21:08:52.19 2007-07-13 00:00:00.000            SNII    19.7                   None          -99                                    Anon.          -99
    SN   2007hq            None                      None   00:10:06.679   -16:16:24.31 2007-09-01 00:00:00.000            SNIa    19.7                   None          -99                                    Anon.          -99
    SN   2008bk            None                      None   23:57:47.501   -32:33:24.01 2008-03-25 00:00:00.000            SNII    12.6                   None          -99                                  NGC7793          -99
    SN   2008em            None                      None   22:44:37.699   -21:54:35.21 2008-07-31 00:00:00.000            SNIc    18.7                   None          -99                             MCG-04-53-33          -99
    SN   2008hd            None                      None   23:54:07.841   -10:15:43.42 2008-09-24 00:00:00.000        SNIa-pec    20.2                   None          -99                                    Anon.          -99
    SN   2008hj            None                      None   00:04:01.910   -11:10:07.50 2008-11-20 00:00:00.000            SNIa    17.2                   None          -99                              MCG-02-1-14          -99
    SN   2009hf            None                      None   00:37:21.790   -19:56:42.22 2009-07-09 00:00:00.000           SNIIP    17.2                   None          -99                                   NGC175          -99
    SN   2009in            None                      None   23:22:35.321   -13:05:43.58 2009-08-25 00:00:00.000            SNIa    16.5                   None          -99                             MCG-02-59-13          -99
    AT   2009ja            None                      None   23:02:41.050   -09:59:53.99 2009-08-30 00:00:00.000    Unclassified    18.6                   None          -99                                    Anon.          -99
    SN   2009ml            None                      None   23:53:33.470   -10:09:49.90 2009-10-14 00:00:00.000            SNIa    20.9                   None          -99                                    Anon.          -99
    SN   2010hp            None                      None   00:18:50.011   -10:21:40.61 2010-07-21 00:00:00.000            SNII    17.1                   None          -99                             MCG-02-01-52          -99
    SN   2010ht            None                      None   23:34:47.450   -12:50:36.10 2010-08-13 00:00:00.000           SNIIP    18.3                   None          -99                                    Anon.          -99
    SN   2010hv            None                      None   23:24:25.301   -19:02:14.39 2010-08-28 00:00:00.000           SNIIP    15.6                   None          -99                                    Anon.          -99
    AT   2010kx            None                      None   23:23:46.370   -29:23:10.00 2010-12-19 00:00:00.000    Unclassified    17.5                   None          -99                                  NGC7645          -99
    AT   2010lr            None                      None   00:02:35.501   -30:43:52.39 2010-12-30 00:00:00.000    Unclassified    18.0                   None          -99                                    Anon.          -99
    SN   2011ev            None                      None   23:45:31.241   -07:56:46.00 2011-06-10 00:00:00.000           SNIIP    17.6                   None          -99                                    Anon.          -99
    SN   2011jo            None                      None   00:08:34.570   -33:51:14.80 2011-12-22 00:00:00.000           SNIIP    18.0                   None          -99                                    NGC10          -99
    AT 20120127A          FRBCAT                 FRB120127   23:15:06.000   -18:25:38.00 2012-01-27 08:11:21.725             FRB    0.62              BPSR_MB20          -99                                     None          -99
    SN  2016cky         ASAS-SN               ASASSN-16fg   00:05:16.124   -16:29:33.00 2016-05-16 07:26:24.000            SNIa    16.5              V_Johnson          -99                   2MASXJ00051603-1629348     0.024887
    SN  2016ckz         ASAS-SN               ASASSN-16fh   00:02:05.600   -26:58:48.10 2016-05-15 10:04:48.000            SNIa    16.3              V_Johnson          -99                    2MASXiJ0002057-265846     0.033497
    AT  2016dac           ATLAS                ATLAS16bqs   00:18:00.344   -21:45:45.18 2016-07-06 13:59:31.000    Unclassified   17.16             cyan_ATLAS          -99                                     None          -99
    AT  2016dae           ATLAS                ATLAS16bqp   22:53:15.151   -22:08:38.22 2016-06-20 12:31:40.000    Unclassified   17.39           orange_ATLAS          -99                                     None          -99
    AT  2016ddd     Pan-STARRS1                   PS16cxo   22:39:18.008   -18:47:55.69 2016-07-05 12:54:28.000    Unclassified   21.69                  w_PS1          -99                                     None          -99
    AT  2016dfq     Pan-STARRS1                   PS16das   22:52:17.382   -26:03:55.06 2016-07-04 13:56:22.000    Unclassified   21.15                  w_PS1          -99                                     None          -99
    AT  2016dhd     Pan-STARRS1                   PS16ddo   23:07:37.526   -16:27:26.92 2016-07-11 13:26:16.000    Unclassified   21.59                  w_PS1          -99                                     None          -99
    AT  2016dhe     Pan-STARRS1                   PS16ddp   23:27:39.825   -07:58:16.89 2016-07-11 13:21:38.000    Unclassified    21.5                  w_PS1          -99                                     None          -99
    AT  2016dhf     Pan-STARRS1                   PS16ddq   23:36:22.332   -08:39:11.91 2016-07-11 13:21:38.000    Unclassified   21.16                  w_PS1          -99                                     None          -99
    AT  2016dhg     Pan-STARRS1                   PS16ddr   23:43:46.974   -10:47:14.06 2016-07-11 13:18:50.000    Unclassified   21.85                  w_PS1          -99                                     None          -99
    AT  2016din     Pan-STARRS1                   PS16dfe   22:45:44.290   -16:59:45.29 2016-07-05 12:42:25.000    Unclassified   18.88                  w_PS1          -99                                     None          -99
    AT  2016dis     Pan-STARRS1                   PS16dfj   23:14:05.091   -11:04:39.00 2016-07-11 13:28:08.000    Unclassified   21.18                  w_PS1          -99                                     None          -99
    AT  2016dit     Pan-STARRS1                   PS16dfk   23:36:03.500   -07:55:37.79 2016-07-11 13:21:38.000    Unclassified   21.82                  w_PS1          -99                                     None          -99
    AT  2016djc     Pan-STARRS1                   PS16dft   23:00:33.756   -18:34:53.32 2016-07-17 13:23:26.000    Unclassified   20.81                i_Sloan          -99                                     None          -99
