#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    SN   2012dx            None                      None   19:17:17.350   +33:25:48.68 2012-07-26 00:00:00.000            SNIb    16.9                   None          -99                                    Anon.          -99
    SN   2012dz            None                      None   18:18:56.201   +23:39:37.01 2012-08-08 00:00:00.000            SNIa    16.5                   None          -99                                  NGC6619          -99
    SN   2012ek            None                      None   18:40:28.841   +36:07:17.40 2012-08-18 00:00:00.000            SNIb    17.8                   None          -99                                    Anon.          -99
    SN   2012gj            None                      None   19:07:00.730   +29:00:16.60 2012-11-12 00:00:00.000            SNII    17.4                   None          -99                                 UGC11404          -99
    SN   2013at            None                      None   18:50:11.290   +30:20:59.50 2013-03-19 00:00:00.000           SNIIP    16.9                   None          -99                                    Anon.          -99
    SN   2013bi            None                      None   18:25:01.980   +27:31:53.69 2013-03-24 00:00:00.000           SNIIP    16.4                   None          -99                                  NGC6632          -99
    SN   2013cn            None                      None   17:58:50.340   +34:00:16.60 2013-05-10 00:00:00.000           SNIIP    19.5                   None          -99                                    Anon.          -99
    SN   2013en            None                      None   18:51:37.351   +23:38:20.62 2013-07-30 00:00:00.000        SNIa-pec    16.5                   None          -99                                 UGC11369          -99
    SN   2013ev            None                      None   18:53:18.449   +33:03:52.70 2013-08-11 00:00:00.000            SNII    17.2                   None          -99                                   IC1296          -99
    SN   2013gz            None                      None   17:46:27.701   +30:42:13.21 2013-12-02 00:00:00.000            SNIa    17.7                   None          -99                                 UGC10976          -99
    SN   2014ay            None                      None   17:55:05.431   +18:15:26.39 2014-05-04 00:00:00.000            SNII    16.7                   None          -99                                 UGC11037          -99
    SN  2016ajo            XOSS                      None   18:44:12.490   +24:09:29.70 2016-02-20 23:47:01.000            SNIb    15.7                 Clear_        0.016                                     None          -99
    AT  2016aqx            XOSS                      None   18:39:18.890   +38:56:09.10 2016-02-29 23:33:00.000    Unclassified    17.7                 Clear_          -99                                 PGC62205          -99
    SN  2016bmc         ASAS-SN               ASASSN-16ej   19:10:37.327   +37:39:17.02 2016-04-11 13:26:24.000            SNIa    16.9              V_Johnson     0.028016                                 UGC11409     0.028016
    SN  2016bpq     Pan-STARRS1                   PS16bos   18:53:29.295   +30:40:45.12 2016-03-30 15:23:47.000            SNII   16.77                z_Sloan          -99                                     None          -99
    AT  2016bqh     Pan-STARRS1                   PS16bqk   18:40:43.885   +27:01:25.01 2016-03-31 14:31:26.000    Unclassified   18.33                r_Sloan          -99                                     None          -99
    AT  2016cae     Pan-STARRS1                   PS16bzv   17:49:31.277   +25:50:52.20 2016-03-30 13:22:22.000    Unclassified   19.64                r_Sloan          -99                                     None          -99
